Index,Developer,Video_Game_Name
1206,CAVE Interactive,Ketsui Death Label
1207,Arika,Ketsui Death Label
1208,11 bit studios,This War of Mine
1209,Bandai,SD Gundam Force
1210,QuinRose,Clover no Kuni no Alice: Wonderful Wonder World
1211,PROTOTYPE,Clover no Kuni no Alice: Wonderful Wonder World
1212,Evolved Games,Raven Squad: Operation Hidden Dagger
1213,SouthPeak Interactive,Raven Squad: Operation Hidden Dagger
1214,Atomic Motion,Raven Squad: Operation Hidden Dagger
1215,Game Machine Studios,Monster High 13 Wishes
1216,Little Orbit,Monster High 13 Wishes
1217,Data Design Interactive,Myth Makers: Super Kart GP
1218,Conspiracy Entertainment,Myth Makers: Super Kart GP
1219,Sekai Project,Planetarian: Chiisana Hoshi no Yume
1220,PROTOTYPE,Planetarian: Chiisana Hoshi no Yume
1221,Visual Arts,Planetarian: Chiisana Hoshi no Yume
1222,Visual Art's MottoSP,Planetarian: Chiisana Hoshi no Yume
1223,Key,Planetarian: Chiisana Hoshi no Yume
1224,Visual Art's Motto,Planetarian: Chiisana Hoshi no Yume
1225,Widescreen Games,Pirates: Legend of the Black Buccaneer
1226,10tacle Studios,Pirates: Legend of the Black Buccaneer
1227,Valcon Games,Pirates: Legend of the Black Buccaneer
1228,Sony Computer Entertainment of America,Pirates: Legend of the Black Buccaneer
1229,"Atari, Inc.",Pirates: Legend of the Black Buccaneer
1230,Nitro Games,East India Company
1231,Bandai Namco Games,Ultraman Star Chronicles
1232,FOG Inc.,Amagoushi no Yakata
1233,Nippon Ichi Software,Amagoushi no Yakata
1234,Neko Entertainment,Franklin: A Birthday Surprise
1235,Capcom,Without Warning
1236,Circle Studio,Without Warning
1237,Bandai,Digimon Rumble Arena
1238,Hudson Soft,Digimon Rumble Arena
1239,HuneX,Vitamin X Evolution Plus
1240,D3 Publisher,Vitamin X Evolution Plus
1241,Koei Tecmo America Corporation,Dynasty Warriors: Eiketsuden
1242,Koei Tecmo,Dynasty Warriors: Eiketsuden
1243,Omega Force,Dynasty Warriors: Eiketsuden
1244,Jaleco,Goblin Commander: Unleash the Horde
1245,Capcom,Final Fight: Streetwise
1246,Capcom Production Studio 8,Final Fight: Streetwise
1247,Secret Level,Final Fight: Streetwise
1248,Takara Tomy,Nano Diver
1249,Otomate,Elkrone no Atelier: Dear for Otomate
1250,Idea Factory,Elkrone no Atelier: Dear for Otomate
1251,Babylon,Top Gear RPM Tuning
1252,Wanadoo,Top Gear RPM Tuning
1253,The Farm 51,Painkiller: Hell & Damnation
1254,Nordic Games Publishing,Painkiller: Hell & Damnation
1255,5pb.,Memories Off: Yubikiri no Kioku
1256,HuneX,Otometeki Koi Kakumei * Love Revo!! DS
1257,GungHo Works,Otometeki Koi Kakumei * Love Revo!! DS
1258,Otomate,Clock Zero: Shuuen no Ichibyou - ExTime
1259,Idea Factory,Clock Zero: Shuuen no Ichibyou - ExTime
1260,Design Factory,Clock Zero: Shuuen no Ichibyou - ExTime
1261,FlyingShine,Cross + Channel
1262,CyberFront,Cross + Channel
1263,KID,Cross + Channel
1264,WillPlus,Cross + Channel
1265,5pb.,Cross + Channel
1266,Regista,Cross + Channel
1267,HB Studios,Mark McMorris Infinite Air
1268,Maximum Games,Mark McMorris Infinite Air
1269,Nippon Ichi Software,Shin Hayarigami 2
1270,Intragames,Shin Hayarigami 2
1271,Activision,Cabela's Big Game Hunter: Pro Hunts
1272,Cauldron HQ,Cabela's Big Game Hunter: Pro Hunts
1273,Codemasters,Micro Machines V4
1274,Supersonic Software,Micro Machines V4
1275,Otomate,Root Infinity Rexx
1276,Idea Factory,Root Infinity Rexx
1277,Realmforge Studios,Dungeons - The Dark Lord
1278,Kalypso Media,Dungeons - The Dark Lord
1279,CDP,Dungeons - The Dark Lord
1280,Oxygen Games,Hurry Up Hedgehog!
1281,Lost Toys,Battle Engine Aquila
1282,Encore Software Inc.,Battle Engine Aquila
1283,"Atari, Inc.",Battle Engine Aquila
1284,Larian Studios,Divinity: Original Sin
1285,Capcom,One Piece Mansion
1286,Square Enix,Soul Eater: Monotone Princess
1287,XAX Entertainment,Soul Eater: Monotone Princess
1288,estciel,Kaleidoeve
1289,HuneX,Kaleidoeve
1290,Ravenscourt,Broken Sword 5: The Serpent's Curse
1291,Revolution Software,Broken Sword 5: The Serpent's Curse
1292,Deep Silver,Broken Sword 5: The Serpent's Curse
