Index,Developer,Video_Game_Name
634,Take-Two Interactive,Major League Baseball 2K8
635,Microsoft Game Studios,Lips: I Love The 80s
636,iNiS,Lips: I Love The 80s
637,Acclaim Entertainment,NBA Jam
638,Acclaim Studios Austin,NBA Jam
639,989 Studios,World Tour Soccer 2002
640,Midway Games,NBA Ballers: Chosen One
641,Midway Home Entertainment,NBA Ballers: Chosen One
642,Blue Shift Inc,NBA Ballers: Chosen One
643,Twisted Pixel Games,NBA Ballers: Chosen One
644,High Voltage Software,Nicktoons: MLB
645,2K Play,Nicktoons: MLB
646,Black Lantern Studios,Nicktoons: MLB
647,Ubisoft Shanghai,NCIS
648,Milestone,Apex
649,"Atari, Inc.",Apex
650,Bandai,Kamen Rider Battle: Ganbaride
651,Arc System Works,Persona 4: Arena Ultimax
652,Atlus,Persona 4: Arena Ultimax
653,Sega,Persona 4: Arena Ultimax
654,Ubi Soft Studios SRL,Tomb Raider: The Prophecy
655,Ubi Soft Entertainment,Tomb Raider: The Prophecy
656,Namco Limited,Vampire Night
657,Sega WOW,Vampire Night
658,Marvelous Entertainment,Valhalla Knights: Eldar Saga
659,XSEED Games,Valhalla Knights: Eldar Saga
660,Rising Star Games,Valhalla Knights: Eldar Saga
661,K2 LLC,Valhalla Knights: Eldar Saga
662,Atlus,Guilty Gear
663,System 3 Software,Guilty Gear
664,Arc System Works,Guilty Gear
665,THQ,Rio
666,Eurocom Entertainment Software,Rio
667,WB Games,Scene It? Bright Lights! Big Screen!
668,Artificial Mind & Movement,Scene It? Bright Lights! Big Screen!
669,Gaijin Games,BIT.TRIP SAGA
670,Aksys Games,BIT.TRIP SAGA
671,n-Space,Mary-Kate and Ashley: Crush Course
672,Acclaim Entertainment,Mary-Kate and Ashley: Crush Course
673,WB Games,Where the Wild Things Are
674,WayForward Technologies,Where the Wild Things Are
675,SNK Playmore,Metal Slug 7
676,Ignition Entertainment,Metal Slug 7
677,All Interactive Distributuion,Metal Slug 7
678,Infinity Ward,Call of Duty: Infinite Warfare
679,Activision,Call of Duty: Infinite Warfare
680,"DC Studios, Inc.",Disney's Cinderella: Magical Dreams
681,"Disney Interactive, Inc.",Disney's Cinderella: Magical Dreams
682,THQ,MotoGP '06
683,Climax Racing,MotoGP '06
684,Electronic Arts,Tiger Woods PGA Tour 2005
685,EA Sports,Tiger Woods PGA Tour 2005
686,Backbone Entertainment,G.I. Joe: The Rise of Cobra
687,Electronic Arts,G.I. Joe: The Rise of Cobra
688,Other Ocean Interactive,Spider-Man: Edge of Time
689,Activision,Spider-Man: Edge of Time
690,Eidos Interactive,Salt Lake 2002
691,Attention To Detail,Salt Lake 2002
692,Visual Concepts,ESPN MLB Baseball
693,Sega,ESPN MLB Baseball
694,LucasArts,Gladius
695,Activision,Gladius
696,Acclaim Entertainment,Legends of Wrestling
697,B.B. Studio,Queen's Gate: Spiral Chaos
698,Banpresto,Queen's Gate: Spiral Chaos
699,Namco Bandai Games,Queen's Gate: Spiral Chaos
700,Nihon Falcom,Nayuta no Kiseki
701,Mitchell Corporation,Magnetica
702,Nintendo,Magnetica
703,Tripwire Interactive,Red Orchestra 2: Heroes of Stalingrad
704,Ubisoft Entertainment,Open Season
705,THQ,Avatar: The Last Airbender - The Burning Earth
706,TT Fusion,LEGO The Lord of the Rings
707,WB Games,LEGO The Lord of the Rings
708,Square Enix,Final Fantasy XI: Rise of the Zilart
709,Square Product Development Division 3,Final Fantasy XI: Rise of the Zilart
710,Square Enix Product Development Division 3,Final Fantasy XI: Rise of the Zilart
711,Blue Byte,Your Shape: Fitness Evolved 2013
712,Activision,Monster Jam
713,Torus Games,Monster Jam
714,JV Games,James Bond 007: Nightfire
715,Electronic Arts,James Bond 007: Nightfire
716,Koei Tecmo Games,Nobunaga no Yabou: Tendou
717,Koei,Nobunaga no Yabou: Tendou
718,Play THQ,Back At The Barnyard: Slop Bucket Games
719,THQ,Back At The Barnyard: Slop Bucket Games
720,Midway Games,Bio FREAKS
721,Saffire,Bio FREAKS
722,Gradiente,Bio FREAKS
723,Konami,Castlevania Chronicles
724,Konami Computer Entertainment Tokyo,Castlevania Chronicles
725,Konami Digital Entertainment,Castlevania Chronicles
726,Banpresto,Suzumiya Haruhi no Tomadoi
727,Aquria,Suzumiya Haruhi no Tomadoi
728,Trickster Games,International Cricket 2010
729,Codemasters,International Cricket 2010
730,Crave Entertainment,Pinball Hall of Fame: The Gottlieb Collection
731,System 3 Software,Pinball Hall of Fame: The Gottlieb Collection
732,FarSight Studios,Pinball Hall of Fame: The Gottlieb Collection
733,Konami,King Arthur
734,EA Sports BIG,FIFA Street 2
735,EA Canada,FIFA Street 2
736,Gathering of Developers,The Guy Game
737,Top Heavy Studios,The Guy Game
738,Eighting,Rurouni Kenshin: Enjou! Kyoto Rinne
739,Banpresto,Rurouni Kenshin: Enjou! Kyoto Rinne
740,Mucky Foot Productions,Blade II
741,Activision,Blade II
742,Rebellion Developments,Rogue Warrior
743,Bethesda Softworks,Rogue Warrior
744,Konami,Suikoden: Tsumugareshi Hyakunen no Toki
745,THQ,Baseball Advance
746,Sega,Baseball Advance
747,Smilebit,Baseball Advance
748,High Voltage Software,Nicktoons: MLB
749,2K Play,Nicktoons: MLB
750,Black Lantern Studios,Nicktoons: MLB
751,Left Field Productions,Nitrobike
752,7th Sense,Paperboy / Rampage
753,Frame Studios,Paperboy / Rampage
754,Soliton,Sentou Kokka Air Land Battle
755,Marionette,Sentou Kokka Air Land Battle
756,Sony Computer Entertainment,Sentou Kokka Air Land Battle
757,Majesco Entertainment,Hulk Hogan's Main Event
758,505 Games,Hulk Hogan's Main Event
759,Panic Button Games,Hulk Hogan's Main Event
760,THQ,Tak 2: The Staff of Dreams
761,Avalanche Software,Tak 2: The Staff of Dreams
762,THQ,Destroy All Humans! Big Willy Unleashed
763,Locomotive Games,Destroy All Humans! Big Willy Unleashed
764,Taniko,Retro Atari Classics
765,"Atari, Inc.",Retro Atari Classics
766,Electronic Arts,Need for Speed Underground 2
767,Pocketeers,Need for Speed Underground 2
768,Sensory Sweep Studios,My Spanish Coach
769,XSEED Games,Ys: The Ark of Napishtim
770,"Marvelous USA, Inc.",Ys: The Ark of Napishtim
771,Nihon Falcom,Ys: The Ark of Napishtim
772,Konami,Ys: The Ark of Napishtim
773,BioWare Edmonton,Dragon Age Origins: Awakening
774,Electronic Arts,Dragon Age Origins: Awakening
775,Spike,Dragon Age Origins: Awakening
776,Konami,Azure Dreams
777,Larian Studios,Divinity II: The Dragon Knight Saga
778,Focus Entertainment,Divinity II: The Dragon Knight Saga
779,THQ,Kung Fu Panda 2
780,Griptonite Games,Kung Fu Panda 2
781,2K Sports,NHL 2K8
782,Kush Games,NHL 2K8
783,Visual Concepts,NHL 2K8
784,ImaginEngine,Haunted House
785,"Atari, Inc.",Haunted House
786,PAM Development,Top Spin 3
787,2K Sports,Top Spin 3
788,ChinaAVG,Syberia
789,Typhoon Games,Syberia
790,DreamCatcher Games,Syberia
791,Midway,Kurt Warner's Arena Football Unleashed
792,Infinite Interactive,Puzzle Kingdoms
793,Zoo Games,Puzzle Kingdoms
794,Zushi Games,Puzzle Kingdoms
795,Compile Heart,Hyperdimension Neptunia
796,Felistella,Hyperdimension Neptunia
797,Idea Factory,Hyperdimension Neptunia
798,DON'T NOD,Life is Strange
799,Square Enix,Life is Strange
800,Namco Bandai Games,Suite PreCure: Melody Collection
801,2K Sports,NHL 2K9
802,Take-Two Interactive,NHL 2K9
803,Visual Concepts,NHL 2K9
804,Atlus,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon
805,Kemco,Rogue Ops
806,Bits Studios,Rogue Ops
807,Midway Games,NBA Hoopz
808,Eurocom Entertainment Software,NBA Hoopz
809,Infogrames,Transworld Surf
810,Angel Studios,Transworld Surf
811,Atari Interactive,Transworld Surf
812,Activision Value,History Civil War: Secret Missions
813,Cauldron HQ,History Civil War: Secret Missions
814,SCE San Diego Studio,MLB 11: The Show
815,Sony Computer Entertainment,MLB 11: The Show
816,SouthPeak Interactive,X-Blades
817,TopWare Interactive,X-Blades
818,Gaijin Entertainment,X-Blades
819,Activision,Teenage Mutant Ninja Turtles: Danger of the Ooze
820,WayForward,Teenage Mutant Ninja Turtles: Danger of the Ooze
821,The 3DO Company,Army Men: Green Rogue
822,Ubi Soft Entertainment,Chessmaster
823,Humongous Inc,Freddi Fish: ABC under the sea
824,1st Playable Productions,Freddi Fish: ABC under the sea
825,"Atari, Inc.",Freddi Fish: ABC under the sea
826,Global A Entertainment,Adventures to Go!
827,Natsume Inc.,Adventures to Go!
828,Ubisoft Casablanca,Peter Jackson's King Kong: The Official Game of the Movie
829,Ubisoft Entertainment,Peter Jackson's King Kong: The Official Game of the Movie
830,WB Games,Superman: The Man of Steel
831,DC Comics,Superman: The Man of Steel
832,Circus Freak,Superman: The Man of Steel
833,Atari Interactive,Superman: The Man of Steel
834,ZeroDiv,Ken to Mahou to Gakuen Mono. 3
835,ACQUIRE Corp.,Ken to Mahou to Gakuen Mono. 3
836,EA Sports,NHL 2003
837,Eidos Interactive,Chicken Run
838,Blitz Games,Chicken Run
839,WB Games,Injustice: Gods Among Us
840,High Voltage Software,Injustice: Gods Among Us
841,Koei,Fatal Inertia
842,Koei Canada,Fatal Inertia
843,Activision,Over the Hedge: Hammy Goes Nuts!
844,Vicarious Visions,Over the Hedge: Hammy Goes Nuts!
845,Amaze Entertainment,Over the Hedge: Hammy Goes Nuts!
846,2K Sports,NHL 2K9
847,Take-Two Interactive,NHL 2K9
848,Visual Concepts,NHL 2K9
849,Camelot Software Planning,Shining Force III
850,Namco Bandai Games,Tales of the Heroes: Twin Brave
851,THQ,WWE Survivor Series
852,"Natsume Co., Ltd.",WWE Survivor Series
853,SCS Software,Euro Truck Simulator 2
854,Activision,Bakugan: Battle Trainer
855,Magic Pockets,Bakugan: Battle Trainer
856,Bandai Namco Entertainment,Super Robot Wars BX
857,Eidos Interactive,Tomb Raider: Legend
858,Crystal Dynamics,Tomb Raider: Legend
859,Nixxes Software,Tomb Raider: Legend
860,Konami,Nagano Winter Olympics '98
861,Gradiente,Nagano Winter Olympics '98
862,SouthPeak Interactive,Ninjatown
863,Venan Entertainment,Ninjatown
864,Blizzard Entertainment,Warcraft III: Reign of Chaos
865,Sierra Entertainment,Warcraft III: Reign of Chaos
866,Capcom,Warcraft III: Reign of Chaos
867,Konami,Frogger Beyond
868,Konami Computer Entertainment Hawaii,Frogger Beyond
869,Electronic Arts,Lord of the Rings: Tactics
870,Amaze Entertainment,Lord of the Rings: Tactics
871,Eden Games,Alone in the Dark: Inferno
872,"Atari, Inc.",Alone in the Dark: Inferno
873,SuperVillain Studios,TRON: Evolution
874,Disney Interactive Studios,TRON: Evolution
875,SCE Japan Studio,Gravity Rush Remastered
876,Bluepoint Games,Gravity Rush Remastered
877,Project Siren,Gravity Rush Remastered
878,Sony Computer Entertainment,Gravity Rush Remastered
879,Ecole Software,Dengeki Bunko Fighting Climax
880,French Bread,Dengeki Bunko Fighting Climax
881,Sega,Dengeki Bunko Fighting Climax
882,2K Sports,MLB Power Pros 2008
883,Konami,MLB Power Pros 2008
884,Electronic Arts,Littlest Pet Shop: Spring
885,Toys for Bob,The Unholy War
886,Eidos Interactive,The Unholy War
887,Activision,Cabela's Dangerous Hunts 2009
888,Magic Wand Productions,Cabela's Dangerous Hunts 2009
889,FUN Labs,Cabela's Dangerous Hunts 2009
890,Sand Grain Studios,Cabela's Dangerous Hunts 2009
891,Konami,Rumble Roses XX
892,Yuke's,Rumble Roses XX
893,The Creative Assembly,Total War: WARHAMMER
894,Feral Interactive,Total War: WARHAMMER
895,Sega Games,Total War: WARHAMMER
896,Sega,Total War: WARHAMMER
897,Disney Interactive,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
898,Phoenix Games Studios,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
899,Related Designs,Anno 1701: Dawn of Discovery
900,Sunflowers Interactive Entertainment Software,Anno 1701: Dawn of Discovery
901,Disney Interactive Studios,Anno 1701: Dawn of Discovery
902,Sega,Soccer Tsuku DS: World Challenge 2010
903,Sega CS1,Soccer Tsuku DS: World Challenge 2010
904,Blue Castle Games,The BIGS 2
905,2K Sports,The BIGS 2
906,WB Games,LEGO Legends of Chima: Laval's Journey
907,TT Games,LEGO Legends of Chima: Laval's Journey
908,High Impact Games,DreamWorks Super Star Kartz
909,Activision,DreamWorks Super Star Kartz
910,Konami,Contra III: The Alien Wars
911,Hyundai,Contra III: The Alien Wars
912,Nintendo,Contra III: The Alien Wars
913,Namco,Dead to Rights: Reckoning
914,SCE San Diego Studio,NBA 08
915,Sony Computer Entertainment,NBA 08
916,Enterbrain,Amagami
917,Ubisoft Shanghai,NCIS
918,Bandai Namco Games,The IdolM@ster: One for All
919,Paradigm Entertainment,Mission: Impossible - Operation Surma
920,"Atari, Inc.",Mission: Impossible - Operation Surma
921,Gamecock Media Group,Legendary
922,SouthPeak Interactive,Legendary
923,Spark Unlimited,Legendary
924,"Atari, Inc.",Legendary
925,Tiertex Design Studios,MX 2002 Featuring Ricky Carmichael
926,THQ,MX 2002 Featuring Ricky Carmichael
927,Pacific Coast Power & Light,MX 2002 Featuring Ricky Carmichael
928,iNiS,Romance of the Three Kingdoms IV: Wall of Fire
929,Koei,Romance of the Three Kingdoms IV: Wall of Fire
930,Tecmo Koei Games,Romance of the Three Kingdoms IV: Wall of Fire
931,Warner Bros. Interactive Entertainment,Batman: Arkham Knight
932,Rocksteady Studios,Batman: Arkham Knight
933,Iron Galaxy Studios,Batman: Arkham Knight
934,Buena Vista Games,Disney's Kim Possible: Kimmunicator
935,Artificial Mind & Movement,Disney's Kim Possible: Kimmunicator
936,Capcom,Mega Man Anniversary Collection
937,Atomic Planet Entertainment,Mega Man Anniversary Collection
938,GamesCafe,Sally's Salon
939,Real Networks,Sally's Salon
940,Konami Digital Entertainment,Pro Evolution Soccer 2017
941,Konami,Pro Evolution Soccer 2017
942,Activision,Zoobles! Spring to Life!
943,NOW Production,Zoobles! Spring to Life!
944,Blizzard Entertainment,Diablo II
945,Blizzard North,Diablo II
946,Activision Value,Shrek Smash n' Crash Racing
947,Torus Games,Shrek Smash n' Crash Racing
948,Cavia,Drakengard 2
949,Square Enix,Drakengard 2
950,Square Enix Product Development Division 10,Drakengard 2
951,Vanillaware,Grand Knights History
952,Marvelous Entertainment,Grand Knights History
953,WB Games,Scene It? Bright Lights! Big Screen!
954,Artificial Mind & Movement,Scene It? Bright Lights! Big Screen!
955,Konami,Castlevania: Legacy of Darkness
956,Nintendo,Sin and Punishment
957,Treasure,Sin and Punishment
958,Nintendo R&D1,Sin and Punishment
959,Acclaim Studios Salt Lake City,NBA Jam 2000
960,Acclaim Entertainment,NBA Jam 2000
961,Sega,Sonic Riders
962,NOW Production,Sonic Riders
963,Sonic Team,Sonic Riders
964,TDK Mediactive,Shrek Super Party
965,Mass Media Inc,Shrek Super Party
966,Activision,Rally Fusion: Race of Champions
967,Climax Brighton,Rally Fusion: Race of Champions
968,NOW Production,Transformers: Prime
969,Altron,Transformers: Prime
970,Activision,Transformers: Prime
971,Arc System Works,Persona 4: Arena
972,Atlus,Persona 4: Arena
973,Zen United,Persona 4: Arena
974,Dimps,Street Fighter IV
975,Capcom,Street Fighter IV
976,Activision,Cabela's Alaskan Adventure
977,Sand Grain Studios,Cabela's Alaskan Adventure
978,FUN Labs,Cabela's Alaskan Adventure
979,Magic Wand Productions,Cabela's Alaskan Adventure
980,Codemasters,Heroes of the Pacific
981,Transmission Games,Heroes of the Pacific
982,Microsoft Game Studios,NightCaster
983,VR1 Entertainment,NightCaster
984,Tomy Corporation,Lovely Lisa and Friends
985,Bandai,Digimon Racing
986,Griptonite Games,Digimon Racing
987,THQ,All Star Cheer Squad 2
988,Gorilla Systems Corporation,All Star Cheer Squad 2
989,SCE Japan Studio,Ape Escape 3
990,Sony Computer Entertainment Europe,Ape Escape 3
991,Bergsala Lightweight,"Crouching Tiger, Hidden Dragon"
992,Genki,"Crouching Tiger, Hidden Dragon"
993,ESP,"Crouching Tiger, Hidden Dragon"
994,Square Enix,Final Fantasy XIV: Heavensward
995,Square Enix Business Division 5,Final Fantasy XIV: Heavensward
996,High Impact Games,Secret Agent Clank
997,Sony Computer Entertainment,Secret Agent Clank
998,Sanzaru Games,Secret Agent Clank
999,Activision,Barbie and the Three Musketeers
1000,WayForward Technologies,Barbie and the Three Musketeers
1001,Activision Publishing,Science Papa
1002,Mad Monkey Studio,Science Papa
1003,Hudson Soft,Momotaro Douchuuki
1004,Majesco Entertainment,Iridion II
1005,Sierra Entertainment,Iridion II
1006,Shin'en,Iridion II
1007,Eidos Interactive,Whiplash
1008,Crystal Dynamics,Whiplash
1009,Vicarious Visions,007: Quantum of Solace
1010,Activision,007: Quantum of Solace
1011,Mindscape,Family Fortunes
1012,SLAM Productions,Family Fortunes
1013,2K Games,Borderlands: Double Game Add-On Pack
1014,Gearbox Software,Borderlands: Double Game Add-On Pack
1015,Giants Software,Farming Simulator 2011
1016,Ubisoft Montreal,Watch Dogs
1017,Ubisoft Entertainment,Watch Dogs
1018,Arc System Works,BlazBlue: Continuum Shift II
1019,Aksys Games,BlazBlue: Continuum Shift II
1020,Atlus,Summon Night: Twin Age
1021,Activision,Spider-Man: Battle for New York
1022,Torus Games,Spider-Man: Battle for New York
1023,Konami Digital Entertainment,Pop'n Music Portable
1024,Nintendo,Nintendo Puzzle Collection
1025,Nintendo Software Technology,Nintendo Puzzle Collection
1026,Nintendo R&D1,Nintendo Puzzle Collection
1027,Intelligent Systems,Nintendo Puzzle Collection
1028,THQ,Destroy All Humans! Path of the Furon
1029,Sandblast Games,Destroy All Humans! Path of the Furon
1030,Zoo Games,Army Men: Soldiers of Misfortune
1031,WB Games,Game Party: Champions
1032,Phosphor,Game Party: Champions
1033,Warner Bros. Entertainment Inc.,Game Party: Champions
1034,Sega,Otogi: Myth of Demons
1035,FromSoftware,Otogi: Myth of Demons
1036,ZOO Digital Publishing Ltd,Margot's Word Brain
1037,Slam Games,Margot's Word Brain
1038,Funbox Media Ltd,Margot's Word Brain
1039,THQ,Alter Echo
1040,Outrage Games,Alter Echo
1041,Griptonite Games,Green Lantern: Rise of the Manhunters
1042,Warner Bros. Interactive Entertainment,Green Lantern: Rise of the Manhunters
1043,Natsume Inc.,Puzzle de Harvest Moon
1044,Platinum Egg,Puzzle de Harvest Moon
1045,Cattle Call,Metal Max 3
1046,Kadokawa Games,Metal Max 3
1047,Enterbrain,Metal Max 3
1048,Crea-Tech,Metal Max 3
1049,MTV Games,Rock Band Track Pack Volume 1
1050,Harmonix Music Systems,Rock Band Track Pack Volume 1
1051,Sega,Puyo Puyo!! 20th Anniversary
1052,Sonic Team,Puyo Puyo!! 20th Anniversary
1053,Dancing Dots,My Baby: First Steps
1054,SouthPeak Games,My Baby: First Steps
1055,HB Studios,NBA 08
1056,EA Sports,NBA 08
1057,Capcom,Monster Hunter Frontier Online
1058,Atlus,Shin Megami Tensei: Digital Devil Saga
1059,Ghostlight Ltd.,Shin Megami Tensei: Digital Devil Saga
1060,Koei Tecmo Games,Deception IV: Blood Ties
1061,Paramount Digital Entertainment,Rango: The Video Game
1062,Behaviour Interactive,Rango: The Video Game
1063,Electronic Arts,Rango: The Video Game
1064,Virtual Toys,Cars 2
1065,Firebrand Games,Cars 2
1066,Disney Interactive Studios,Cars 2
1067,"Sony Computer Entertainment, Inc. (SCEI)",Cars 2
1068,Firefly Studios,The Stronghold Collection
1069,2K Games,The Stronghold Collection
1070,Sega,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution
1071,Sammy,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution
1072,Ganbarion,One Piece: Unlimited World Red
1073,Bandai Namco Games,One Piece: Unlimited World Red
1074,Namco Bandai Games,One Piece: Unlimited World Red
1075,Activision,Cabela's Dangerous Hunts 2009
1076,Magic Wand Productions,Cabela's Dangerous Hunts 2009
1077,FUN Labs,Cabela's Dangerous Hunts 2009
1078,Sand Grain Studios,Cabela's Dangerous Hunts 2009
1079,Konami,Teenage Mutant Ninja Turtles 2: Battle Nexus
1080,Konami Digital Entertainment,Teenage Mutant Ninja Turtles 2: Battle Nexus
1081,Ubisoft Shanghai,Tom Clancy's Splinter Cell: Double Agent
1082,Ubisoft Montreal,Tom Clancy's Splinter Cell: Double Agent
1083,Ubisoft Entertainment,Tom Clancy's Splinter Cell: Double Agent
1084,Electronic Arts,LEGO Racers 2
1085,Attention To Detail,LEGO Racers 2
1086,Pocket Studios,LEGO Racers 2
1087,Lego Media,LEGO Racers 2
1088,Attention Software,LEGO Racers 2
1089,Vicious Cycle Software,Eat Lead: The Return of Matt Hazard
1090,D3 Publisher,Eat Lead: The Return of Matt Hazard
1091,Humongous Entertainment,Backyard Baseball
1092,"Atari, Inc.",Backyard Baseball
1093,Ubisoft Casablanca,Star Wars: Lethal Alliance
1094,Premium Agency,Naruto Shippuden: Kizuna Drive
1095,Namco Bandai Games,Naruto Shippuden: Kizuna Drive
1096,French Bread,Under Night In-Birth
1097,Ecole Software,Under Night In-Birth
1098,Arc System Works,Under Night In-Birth
1099,Sega of America,Sega GT
1100,WOW Entertainment,Sega GT
1101,Capcom,Steel Battalion: Heavy Armor
1102,FromSoftware,Steel Battalion: Heavy Armor
1103,Double Helix Games,Green Lantern: Rise of the Manhunters
1104,Griptonite Games,Green Lantern: Rise of the Manhunters
1105,WB Games,Green Lantern: Rise of the Manhunters
1106,Acclaim Entertainment,Legends of Wrestling
1107,Ubisoft Blue Byte,Fit in Six
1108,Ubisoft Entertainment,Fit in Six
1109,Acclaim Entertainment,All-Star Baseball 2004
1110,Acclaim Studios Austin,All-Star Baseball 2004
1111,Nextech,Shining Wind
1112,"Sega Enterprises, Ltd.",Shining Wind
1113,MTV Games,Rock Band Track Pack Volume 2
1114,Harmonix Music Systems,Rock Band Track Pack Volume 2
1115,Atlus,Dokapon Kingdom
1116,Sting,Dokapon Kingdom
1117,D3 Publisher,Onechanbara: Bikini Samurai Squad
1118,Tamsoft,Onechanbara: Bikini Samurai Squad
1119,The 3DO Company,Portal Runner
1120,Koei,Warriors Orochi 2
1121,Omega Force,Warriors Orochi 2
1122,Disney Interactive,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
1123,Phoenix Games Studios,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
1124,Candle Light Studios,Assault: Retribution
1125,Midway Games,Assault: Retribution
1126,Telstar Electronic Studios Ltd.,Assault: Retribution
1127,Capcom,Sengoku Basara 3 Utage
1128,The Creative Assembly,Spartan: Total Warrior
1129,Sega,Spartan: Total Warrior
1130,Syscom Entertainment,City Crisis
1131,Take-Two Interactive,City Crisis
1132,Infogrames,Zapper: One Wicked Cricket!
1133,Blitz Games,Zapper: One Wicked Cricket!
1134,Atomic Planet Entertainment,Zapper: One Wicked Cricket!
1135,D3Publisher,Victorious: Time to Shine
1136,High Voltage Software,Victorious: Time to Shine
1137,LucasArts,Star Wars: Clone Wars
1138,Pandemic Studios,Star Wars: Clone Wars
1139,GlyphX Games,Advent Rising
1140,Majesco Entertainment,Advent Rising
1141,Demiurge Studios,Advent Rising
1142,2K Games,Torino 2006
1143,49Games,Torino 2006
1144,Take-Two Interactive,Torino 2006
1145,Koei,Nobunaga no Yabou: Ranseiki
1146,Infogrames,Monopoly Party
1147,Runecraft,Monopoly Party
1148,Monkey Gods,Snood
1149,Destination Software,Snood
1150,Snood World,Snood
1151,David M. Dobson,Snood
1152,Gravity-i,Snood
1153,Dreamhive,Snood
1154,Activision,Monster Jam: Urban Assault
1155,Torus Games,Monster Jam: Urban Assault
1156,2K Sports,NBA 2K13
1157,Visual Concepts,NBA 2K13
1158,Chunsoft,428: Fuusa Sareta Shibuya de
1159,Abstraction Games,428: Fuusa Sareta Shibuya de
1160,Sega,428: Fuusa Sareta Shibuya de
1161,Spike,428: Fuusa Sareta Shibuya de
1162,Spike Chunsoft,428: Fuusa Sareta Shibuya de
1163,Hot Lava Games,7 Wonders of the Ancient World
1164,MumboJumbo,7 Wonders of the Ancient World
1165,HotGen,Kelly Slater's Pro Surfer
1166,Activision,Kelly Slater's Pro Surfer
1167,Naked Sky Entertainment,Twister Mania
1168,Majesco Entertainment,Twister Mania
1169,505 Games,Twister Mania
1170,Electronic Arts,Drome Racers
1171,Lego Interactive,Drome Racers
1172,Attention To Detail,Drome Racers
1173,Activision,X-Men: Next Dimension
1174,Exakt Entertainment,X-Men: Next Dimension
1175,Midway Studios Los Angeles,X-Men: Next Dimension
1176,Koei,Dynasty Warriors 5 Empires
1177,Omega Force,Dynasty Warriors 5 Empires
1178,Sega,7th Dragon 2020-II
1179,Imageepoch,7th Dragon 2020-II
1180,Banpresto,Doukyuusei 2
1181,ELF,Doukyuusei 2
1182,NEC Avenue,Doukyuusei 2
1183,NEC Interchannel,Doukyuusei 2
1184,"The Neverhood, Inc.",SkullMonkeys
1185,Dreamworks Interactive,SkullMonkeys
1186,Electronic Arts,SkullMonkeys
1187,Riverhillsoft,SkullMonkeys
1188,Acclaim Entertainment,Burnout
1189,Criterion Games,Burnout
1190,Atlus,Baroque
1191,Rising Star Games,Baroque
1192,Sting,Baroque
1193,Activision,Jurassic: The Hunted
1194,Cauldron HQ,Jurassic: The Hunted
1195,Midway Games,Hour of Victory
1196,N-Fusion Interactive,Hour of Victory
1197,Sylum Entertainment,Hour of Victory
1198,Destineer,Indianapolis 500 Legends
1199,Torus Games,Indianapolis 500 Legends
1200,Midway,NBA Ballers: Phenom
1201,Radical Entertainment,Crash Tag Team Racing
1202,Electronic Arts,Freedom Fighters
1203,IO Interactive,Freedom Fighters
1204,Konami,Yu-Gi-Oh! GX: Tag Force
1205,Visual Concepts,NBA 2K17
1206,2K Sports,NBA 2K17
1207,Capcom,Mega Man X Collection
1208,Capcom Production Studio 1,Mega Man X Collection
1209,Konami,Detana TwinBee Yahho! Deluxe Pack
1210,Imageepoch,Last Ranker
1211,Capcom Japan,Last Ranker
1212,Capcom,Last Ranker
1213,Microsoft Game Studios,Quantum Redshift
1214,Curly Monsters,Quantum Redshift
1215,Gearbox Software,Brothers in Arms: Double Time
1216,Demiurge Studios,Brothers in Arms: Double Time
1217,Feral Interactive,Brothers in Arms: Double Time
1218,Acclaim Entertainment,Legends of Wrestling II
1219,Konami,Power Pro Kun Pocket 13
1220,Planet Moon Studios,Armed and Dangerous
1221,LucasArts,Armed and Dangerous
1222,Activision,Armed and Dangerous
1223,Slightly Mad Studios,Project CARS
1224,Bandai Namco Entertainment,Project CARS
1225,Ubisoft Nagoya,Teenage Mutant Ninja Turtles: Arcade Attack
1226,THQ,Monster Truck Madness
1227,Sonic Team,Sonic Jam
1228,Sega,Sonic Jam
1229,Namco Bandai Games,Puella Magi Madoka Magica Portable
1230,NITRO PLUS,Puella Magi Madoka Magica Portable
1231,THQ,Avatar: The Last Airbender - Into the Inferno
1232,Nick Games,Avatar: The Last Airbender - Into the Inferno
1233,High Moon Studios,Deadpool
1234,Mercenary Technology,Deadpool
1235,Activision,Deadpool
1236,Iron Galaxy Studios,Deadpool
1237,3d6 Games,Disney's Atlantis: The Lost Empire
1238,THQ,Disney's Atlantis: The Lost Empire
1239,Avalanche Studios,Just Cause 2
1240,Eidos Interactive,Just Cause 2
1241,Zoe Mode,Crush3D
1242,Sega,Crush3D
1243,Feral Interactive,LEGO Marvel's Avengers
1244,Traveller's Tales,LEGO Marvel's Avengers
1245,TT Fusion,LEGO Marvel's Avengers
1246,WB Games,LEGO Marvel's Avengers
1247,CAVE Interactive CO,High Velocity: Mountain Racing Challenge
1248,"Atlus Co., Ltd",High Velocity: Mountain Racing Challenge
1249,Rebellion Developments,NeverDead
1250,Konami,NeverDead
