Index,Developer,Video_Game_Name
606,Gradiente,Toy Story 2: Buzz Lightyear to the Rescue!
607,Activision,Guitar Hero: Metallica
608,Neversoft Entertainment,Guitar Hero: Metallica
609,Budcat Creations,Guitar Hero: Metallica
610,Konami,Teenage Mutant Ninja Turtles
611,Nex Entertainment,Bayonetta
612,Sega,Bayonetta
613,PlatinumGames,Bayonetta
614,SCE San Diego Studio,MLB 07: The Show
615,Sony Computer Entertainment,MLB 07: The Show
616,Rainbow Studios,Cars
617,THQ,Cars
618,The Game Factory,Build-A-Bear Workshop
619,Neko Entertainment,Build-A-Bear Workshop
620,Pastagames,Build-A-Bear Workshop
621,"h.a.n.d., Inc.",Kingdom Hearts Re:coded
622,Disney Interactive,Kingdom Hearts Re:coded
623,Square Enix,Kingdom Hearts Re:coded
624,Square Enix 1st Production Department,Kingdom Hearts Re:coded
625,Codemasters Southam,Operation Flashpoint: Dragon Rising
626,Codemasters,Operation Flashpoint: Dragon Rising
627,LEVEL-5,Inazuma Eleven 3
628,Nintendo,Inazuma Eleven 3
629,WB Games,Lego Batman 3: Beyond Gotham
630,DC Comics,Lego Batman 3: Beyond Gotham
631,Feral Interactive,Lego Batman 3: Beyond Gotham
632,Traveller's Tales,Lego Batman 3: Beyond Gotham
633,TT Fusion,Lego Batman 3: Beyond Gotham
634,Behaviour Santiago,Wipeout: In The Zone
635,Activision,Wipeout: In The Zone
636,Gearbox Software,Brothers in Arms: Hell's Highway
637,WB Games,The LEGO Movie Videogame
638,TT Fusion,The LEGO Movie Videogame
639,TT Games,The LEGO Movie Videogame
640,Ubisoft Montreal,Assassin's Creed III
641,Ubisoft Singapore,Assassin's Creed III
642,Ubisoft Annecy,Assassin's Creed III
643,Ubisoft Bucharest,Assassin's Creed III
644,Ubisoft Kyiv,Assassin's Creed III
645,Ubisoft Québec,Assassin's Creed III
646,Ubisoft Entertainment,Assassin's Creed III
647,Gearbox Software,Borderlands 2
648,2K Games,Borderlands 2
649,Iron Galaxy Studios,Borderlands 2
650,Aspyr Media,Borderlands 2
651,Sony Computer Entertainment of America,Borderlands 2
652,Konami,Teenage Mutant Ninja Turtles
653,Bandai Namco Entertainment,Disney Magical World
654,Nintendo,Disney Magical World
655,"h.a.n.d., Inc.",Disney Magical World
656,Titus Software,Top Gun: Combat Zones
657,Digital Integration,Top Gun: Combat Zones
658,Mastiff,Top Gun: Combat Zones
659,EA Sports,NCAA Football 11
660,EA Canada,NCAA Football 11
661,EA Orlando,NCAA Football 11
662,Black Ops Entertainment,007: The World is not Enough
663,Electronic Arts,007: The World is not Enough
664,MGM Interactive,007: The World is not Enough
665,Incinerator Studios,Cars
666,THQ,Cars
667,THQ,Monster High: Ghoul Spirit
668,ImaginEngine,Monster High: Ghoul Spirit
669,Mattel,Monster High: Ghoul Spirit
670,Nintendo,Phoenix Wright: Ace Attorney
671,Capcom,Phoenix Wright: Ace Attorney
672,Sony Computer Entertainment,MLB 15: The Show
673,SCE San Diego Studio,MLB 15: The Show
674,Obsidian Entertainment,South Park: The Stick of Truth
675,South Park Digital Studios,South Park: The Stick of Truth
676,Obsidian Entertainment,South Park: The Stick of Truth
677,South Park Digital Studios,South Park: The Stick of Truth
678,EA Sports,NHL 98
679,EA Canada,NHL 98
680,Sculptured Software,Space Jam
681,Acclaim Entertainment,Space Jam
682,Black Ops Entertainment,Knockout Kings 2000
683,EA Sports,Knockout Kings 2000
684,SCE San Diego Studio,MLB 12: The Show
685,Sony Computer Entertainment,MLB 12: The Show
686,Tantalus Media,SpongeBob SquarePants: The Yellow Avenger
687,THQ,SpongeBob SquarePants: The Yellow Avenger
688,Electronic Arts,Dante's Inferno
689,Artificial Mind & Movement,Dante's Inferno
690,Visceral Games,Dante's Inferno
691,Nintendo,Wii Play: Motion
692,Prope,Wii Play: Motion
693,Good-Feel,Wii Play: Motion
694,Arzest,Wii Play: Motion
695,Chunsoft,Wii Play: Motion
696,THQ,WWE SmackDown vs. Raw 2009
697,Tose,WWE SmackDown vs. Raw 2009
698,Yuke's,WWE SmackDown vs. Raw 2009
699,Sega,Sonic Riders
700,NOW Production,Sonic Riders
701,Sonic Team,Sonic Riders
702,Empire Interactive,Starsky & Hutch
703,Mind's Eye,Starsky & Hutch
704,Microsoft Game Studios,Blue Dragon
705,Mistwalker,Blue Dragon
706,Artoon,Blue Dragon
707,Bird Studio,Blue Dragon
708,XAX Entertainment,Blue Dragon
709,Relentless Software,Buzz! Quiz World
710,Sony Computer Entertainment,Buzz! Quiz World
711,Marvelous AQL,Harvest Moon 3D: A New Beginning
712,Marvelous AQL Europe,Harvest Moon 3D: A New Beginning
713,Natsume Inc.,Harvest Moon 3D: A New Beginning
714,Luxoflux,Kung Fu Panda
715,Beenox,Kung Fu Panda
716,XPEC,Kung Fu Panda
717,Activision,Kung Fu Panda
718,Activision,Street Hoops
719,Black Ops Entertainment,Street Hoops
720,EA Sports,EA Sports Active 2
721,EA Canada,EA Sports Active 2
722,2K Play,Nickelodeon Fit
723,EA Sports,Knockout Kings 2002
724,WB Games,Injustice: Gods Among Us
725,High Voltage Software,Injustice: Gods Among Us
726,Ubisoft Shanghai,Tom Clancy's EndWar
727,Feral Interactive,LEGO Harry Potter: Years 5-7
728,Traveller's Tales,LEGO Harry Potter: Years 5-7
729,WB Games,LEGO Harry Potter: Years 5-7
730,TT Fusion,LEGO Harry Potter: Years 5-7
731,Feral Interactive,LEGO Harry Potter: Years 5-7
732,Traveller's Tales,LEGO Harry Potter: Years 5-7
733,WB Games,LEGO Harry Potter: Years 5-7
734,TT Fusion,LEGO Harry Potter: Years 5-7
735,Feral Interactive,LEGO Harry Potter: Years 5-7
736,Traveller's Tales,LEGO Harry Potter: Years 5-7
737,WB Games,LEGO Harry Potter: Years 5-7
738,TT Fusion,LEGO Harry Potter: Years 5-7
739,Feral Interactive,LEGO Harry Potter: Years 5-7
740,Traveller's Tales,LEGO Harry Potter: Years 5-7
741,WB Games,LEGO Harry Potter: Years 5-7
742,TT Fusion,LEGO Harry Potter: Years 5-7
743,Feral Interactive,LEGO Harry Potter: Years 5-7
744,Traveller's Tales,LEGO Harry Potter: Years 5-7
745,WB Games,LEGO Harry Potter: Years 5-7
746,TT Fusion,LEGO Harry Potter: Years 5-7
747,Feral Interactive,LEGO Harry Potter: Years 5-7
748,Traveller's Tales,LEGO Harry Potter: Years 5-7
749,WB Games,LEGO Harry Potter: Years 5-7
750,TT Fusion,LEGO Harry Potter: Years 5-7
751,Feral Interactive,LEGO Harry Potter: Years 5-7
752,Traveller's Tales,LEGO Harry Potter: Years 5-7
753,WB Games,LEGO Harry Potter: Years 5-7
754,TT Fusion,LEGO Harry Potter: Years 5-7
755,Genki,Tokyo Xtreme Racer 3
756,Crave Entertainment,Tokyo Xtreme Racer 3
757,Monolith Soft,Xenoblade Chronicles
758,Nintendo,Xenoblade Chronicles
759,Ubisoft Montreal,Assassin's Creed
760,Interactive Studios,Glover
761,Hasbro Interactive,Glover
762,Codemasters,Colin McRae Rally 2.0
763,Omega Force,Dynasty Warriors 7
764,Koei,Dynasty Warriors 7
765,Koei Tecmo,Dynasty Warriors 7
766,2K Sports,NBA 2K14
767,Visual Concepts,NBA 2K14
768,Mass Media Inc,Namco Museum
769,Namco,Namco Museum
770,EA Sports,SSX
771,EA Canada,SSX
772,Sega,Sonic Riders: Zero Gravity
773,Sonic Team,Sonic Riders: Zero Gravity
774,Mud Duck Productions,AMF Bowling Pinbusters!
775,Atomic Planet Entertainment,AMF Bowling Pinbusters!
776,Vir2L Studios,AMF Bowling Pinbusters!
777,Bethesda Softworks,AMF Bowling Pinbusters!
778,Sonic Team,Sonic Mega Collection Plus
779,Infogrames,Sonic Mega Collection Plus
780,Sega,Sonic Mega Collection Plus
781,Codemasters Southam,Operation Flashpoint: Dragon Rising
782,Codemasters,Operation Flashpoint: Dragon Rising
783,Electronic Arts,Tiger Woods PGA Tour 2002
784,Microsoft Game Studios,Lost Odyssey
785,Mistwalker,Lost Odyssey
786,Feelplus,Lost Odyssey
787,Capcom,Street Fighter V
788,Avalanche Studios,Just Cause 3
789,Square Enix,Just Cause 3
790,Human Head Studios,Just Cause 3
791,Sony Computer Entertainment of America,MLB 2005
792,Activision,Marvel: Ultimate Alliance 2
793,Savage Entertainment,Marvel: Ultimate Alliance 2
794,Vicarious Visions,Marvel: Ultimate Alliance 2
795,Zoe Mode,Marvel: Ultimate Alliance 2
796,n-Space,Marvel: Ultimate Alliance 2
797,Criterion Games,Burnout Revenge
798,Electronic Arts,Burnout Revenge
799,Crytek Frankfurt,Crysis 3
800,Electronic Arts,Crysis 3
801,Crytek UK,Crysis 3
802,Ubisoft Montreal,Far Cry 4
803,Ubisoft Shanghai,Far Cry 4
804,Ubisoft Kyiv,Far Cry 4
805,Red Storm Entertainment,Far Cry 4
806,Ubisoft Toronto,Far Cry 4
807,Ubisoft Entertainment,Far Cry 4
808,cdp.pl,The Witcher 2: Assassins of Kings
809,Bandai Namco Entertainment,The Witcher 2: Assassins of Kings
810,CyberFront,The Witcher 2: Assassins of Kings
811,Spike Chunsoft,The Witcher 2: Assassins of Kings
812,CD Projekt RED,The Witcher 2: Assassins of Kings
813,"Atari, Inc.",The Witcher 2: Assassins of Kings
814,THQ,Homefront
815,Spike,Homefront
816,Kaos Studios,Homefront
817,Digital Extremes,Homefront
818,Reflections Interactive,Destruction Derby
819,Looking Glass Studios,Destruction Derby
820,Psygnosis,Destruction Derby
821,THQ,Destruction Derby
822,Sony Interactive Entertainment,Destruction Derby
823,WB Games,LEGO Jurassic World
824,Warner Bros. Entertainment Inc.,LEGO Jurassic World
825,TT Games,LEGO Jurassic World
826,Feral Interactive,LEGO Jurassic World
827,Gameloft,Avatar: The Game
828,Lightstorm Entertainment,Avatar: The Game
829,20th Century Fox Games,Avatar: The Game
830,Ubisoft Montreal,Avatar: The Game
831,ZeniMax Online Studios,The Elder Scrolls Online
832,Bethesda Softworks,The Elder Scrolls Online
833,989 Studios,3Xtreme
834,Clap Hanz,Hot Shots Tennis
835,Sony Computer Entertainment of America,Hot Shots Tennis
836,Sony Computer Entertainment Europe,Hot Shots Tennis
837,Sony Computer Entertainment,Hot Shots Tennis
838,THQ,MX vs. ATV Reflex
839,Tantalus Media,MX vs. ATV Reflex
840,EA Sports,Madden NFL 25
841,EA Orlando,Madden NFL 25
842,EA Sports,Madden NFL 99
843,EA Orlando,Madden NFL 99
844,Vicarious Visions,Spider-Man 3
845,Activision,Spider-Man 3
846,Electronic Arts,James Bond 007: Agent Under Fire
847,EA Redwood Shores,James Bond 007: Agent Under Fire
848,Savage Entertainment,James Bond 007: Agent Under Fire
849,Disney Interactive Studios,LEGO Pirates of the Caribbean: The Video Game
850,TT Fusion,LEGO Pirates of the Caribbean: The Video Game
851,TT Fusion,LEGO Marvel Super Heroes
852,WB Games,LEGO Marvel Super Heroes
853,Activision,DJ Hero
854,FreeStyleGames,DJ Hero
855,Exient Entertainment,DJ Hero
856,Toys for Bob,Skylanders: Trap Team
857,Vicarious Visions,Skylanders: Trap Team
858,n-Space,Skylanders: Trap Team
859,Activision,Skylanders: Trap Team
860,Raven Software,X-Men Legends
861,Activision,X-Men Legends
862,Electronic Arts,NBA Live 2005
863,EA Canada,NBA Live 2005
864,Electronic Arts UK,Harry Potter: Quidditch World Cup
865,Electronic Arts,Harry Potter: Quidditch World Cup
866,Feral Interactive,LEGO The Lord of the Rings
867,Traveller's Tales,LEGO The Lord of the Rings
868,WB Games,LEGO The Lord of the Rings
869,TT Fusion,LEGO The Lord of the Rings
870,Vicarious Visions,Madagascar
871,Activision Publishing,Madagascar
872,Midway Games,Blitz: The League
873,Point of View,Blitz: The League
874,Konami,Castlevania: Circle of the Moon
875,Gradiente,Castlevania: Circle of the Moon
876,Zipper Interactive,SOCOM 4: U.S. Navy SEALs
877,Sony Computer Entertainment,SOCOM 4: U.S. Navy SEALs
878,EA Sports,Tiger Woods PGA Tour 06
879,Electronic Arts,Tiger Woods PGA Tour 06
880,EA Canada,FIFA Street
881,Electronic Arts,FIFA Street
882,Nintendo,Classic NES Series: The Legend of Zelda
883,Nintendo R&D4,Classic NES Series: The Legend of Zelda
884,Intelligent Systems,Fire Emblem: The Sacred Stones
885,Nintendo,Fire Emblem: The Sacred Stones
886,Avalanche Software,Cars 2
887,Disney Interactive Studios,Cars 2
888,Midway Games,TouchMaster 2
889,Sony Computer Entertainment,MLB 16: The Show
890,SCE San Diego Studio,MLB 16: The Show
891,Guerrilla Games,Killzone: Liberation
892,Sony Computer Entertainment,Killzone: Liberation
893,Traveller's Tales,Finding Nemo
894,THQ,Finding Nemo
895,WB Games,Lego Batman 3: Beyond Gotham
896,DC Comics,Lego Batman 3: Beyond Gotham
897,Feral Interactive,Lego Batman 3: Beyond Gotham
898,Traveller's Tales,Lego Batman 3: Beyond Gotham
899,TT Fusion,Lego Batman 3: Beyond Gotham
900,Namco,Ace Combat 2
901,Sony Computer Entertainment Europe,Ace Combat 2
902,Visual Concepts,NFL 2K2
903,Sega,NFL 2K2
904,Disney Interactive Studios,Pure
905,Black Rock Studios,Pure
906,Namco Bandai Games,We Ski & Snowboard
907,SCE Bend Studio,Resistance: Retribution
908,Sony Computer Entertainment,Resistance: Retribution
909,n-Space,Call of Duty: World at War
910,Activision,Call of Duty: World at War
911,Telltale Games,CSI: Hard Evidence
912,Sony Computer Entertainment of America,MLB 2001
913,Mass Media Inc,The Jak and Daxter Collection
914,Naughty Dog,The Jak and Daxter Collection
915,Sony Computer Entertainment,The Jak and Daxter Collection
916,Electronic Arts,FIFA Soccer 09 All-Play
917,Sumo Digital,FIFA Soccer 09 All-Play
918,SCE London Studio,SingStar Anthems
919,SCE Worldwide Studios Europe,SingStar Anthems
920,Traveller's Tales,LEGO Indiana Jones 2: The Adventure Continues
921,TT Fusion,LEGO Indiana Jones 2: The Adventure Continues
922,LucasArts,LEGO Indiana Jones 2: The Adventure Continues
923,Feral Interactive,LEGO Indiana Jones 2: The Adventure Continues
924,Nintendo,Fossil Fighters
925,Red Entertainment,Fossil Fighters
926,Nintendo SPD Production Group No. 2,Fossil Fighters
927,M2,Fossil Fighters
928,Artdink,Fossil Fighters
929,Relentless Software,Buzz! Quiz TV
930,Sony Computer Entertainment,Buzz! Quiz TV
931,EA Sports,NCAA Football 13
932,EA Orlando,NCAA Football 13
933,Sega,Samba De Amigo
934,EA Redwood Shores,The Simpsons Game
935,Electronic Arts,The Simpsons Game
936,Infinity Ward,Call of Duty: Modern Warfare 2
937,SPOV,Call of Duty: Modern Warfare 2
938,The Ant Farm,Call of Duty: Modern Warfare 2
939,Earbash Inc.,Call of Duty: Modern Warfare 2
940,Shadows in Darkness,Call of Duty: Modern Warfare 2
941,Vykarian,Call of Duty: Modern Warfare 2
942,PCB Productions,Call of Duty: Modern Warfare 2
943,SIDE UK Ltd,Call of Duty: Modern Warfare 2
944,87eleven,Call of Duty: Modern Warfare 2
945,Xloc. inc,Call of Duty: Modern Warfare 2
946,Blade Games World,Call of Duty: Modern Warfare 2
947,"Ignited Minds, LLC",Call of Duty: Modern Warfare 2
948,Hamagami/Carroll Inc.,Call of Duty: Modern Warfare 2
949,Activision,Call of Duty: Modern Warfare 2
950,Eidos Interactive,The Tomb Raider Trilogy
951,Crystal Dynamics,The Tomb Raider Trilogy
952,Buzz Monkey Software,The Tomb Raider Trilogy
953,Codemasters Birmingham,F1 2010
954,Codemasters,F1 2010
955,Techland,Call of Juarez: Bound in Blood
956,Ubisoft Entertainment,Call of Juarez: Bound in Blood
957,Mojang Studios,Minecraft: Story Mode
958,Telltale Games,Minecraft: Story Mode
959,Nintendo SPD Production Group No. 1,Rhythm Heaven
960,TNX,Rhythm Heaven
961,Nintendo,Rhythm Heaven
962,Visual Concepts,NBA 2K6
963,2K Sports,NBA 2K6
964,Take-Two Interactive,NBA 2K6
965,Square Enix,Dissidia 012: Duodecim Final Fantasy
966,Square Enix 1st Production Department,Dissidia 012: Duodecim Final Fantasy
967,Sony Computer Entertainment,Buzz! The Mega Quiz
968,Relentless Software,Buzz! The Mega Quiz
969,Ubisoft Barcelona,Monster 4X4: World Circuit
970,Ubisoft Montreal,Far Cry: Primal
971,Ubisoft Entertainment,Far Cry: Primal
972,Capcom,Resident Evil: Revelations
973,Tose,Resident Evil: Revelations
974,BioWare,Sonic Chronicles: The Dark Brotherhood
975,Sega,Sonic Chronicles: The Dark Brotherhood
976,LucasArts,Star Wars: The Force Unleashed
977,ak tronic,Star Wars: The Force Unleashed
978,n-Space,Star Wars: The Force Unleashed
979,Rockstar North,Grand Theft Auto IV
980,Rockstar Toronto,Grand Theft Auto IV
981,Rockstar Games,Grand Theft Auto IV
982,Take-Two Interactive,Grand Theft Auto IV
983,Harmonix Music Systems,Rock Band 3
984,MTV Games,Rock Band 3
985,Backbone Entertainment,Rock Band 3
986,Mad Catz,Rock Band 3
987,THQ,WWE SmackDown vs. Raw 2011
988,Yuke's,WWE SmackDown vs. Raw 2011
989,Sega,ESPN NHL 2K5
990,Kush Games,ESPN NHL 2K5
991,Gearbox Software,Borderlands: The Handsome Collection
992,Armature Studio,Borderlands: The Handsome Collection
993,Iron Galaxy Studios,Borderlands: The Handsome Collection
994,2K Games,Borderlands: The Handsome Collection
995,Take-Two Interactive,Borderlands: The Handsome Collection
996,Microsoft Game Studios,Crimson Skies: High Road to Revenge
997,FASA Studio,Crimson Skies: High Road to Revenge
998,EA,Madden NFL 08
999,Runecraft,Spec Ops: Ranger Elite
1000,TalonSoft,Spec Ops: Ranger Elite
1001,Take-Two Interactive,Spec Ops: Ranger Elite
1002,Sony Computer Entertainment,Spec Ops: Ranger Elite
1003,Crystal Dynamics,Gex
1004,Beam Software,Gex
1005,BMG Interactive,Gex
1006,Eidos Interactive,Gex
1007,Square Enix,Gex
1008,Sony Computer Entertainment,Gex
1009,Codemasters,F1 2009
1010,Sumo Digital,F1 2009
1011,Red Storm Entertainment,Tom Clancy's Ghost Recon: Island Thunder
1012,Bandai Namco Entertainment,Sleeping Dogs
1013,United Front Games,Sleeping Dogs
1014,Square Enix London Studios,Sleeping Dogs
1015,Square Enix,Sleeping Dogs
1016,38 Studios,Kingdoms of Amalur: Reckoning
1017,Big Huge Games,Kingdoms of Amalur: Reckoning
1018,Electronic Arts,Kingdoms of Amalur: Reckoning
1019,Konami,Metal Gear Ac!d
1020,Konami Computer Entertainment Japan,Metal Gear Ac!d
1021,Infogrames,Need for Speed: V-Rally
1022,Electronic Arts,Need for Speed: V-Rally
1023,Alfa System,Phantasy Star Portable 2
1024,Sega Corporation,Phantasy Star Portable 2
1025,Pinnacle Software,Peppa Pig: The Game
1026,Asylum Entertainment,Peppa Pig: The Game
1027,Ubisoft Montreal,Michael Jackson: The Experience
1028,Triumph Studios,Michael Jackson: The Experience
1029,United Front Games,LittleBigPlanet Karting
1030,Media Molecule,LittleBigPlanet Karting
1031,Sony Computer Entertainment,LittleBigPlanet Karting
1032,SCE San Diego Studio,LittleBigPlanet Karting
1033,Activision,Tony Hawk's Project 8
1034,Neversoft Entertainment,Tony Hawk's Project 8
1035,Page 44 Studios,Tony Hawk's Project 8
1036,Shaba Games,Tony Hawk's Project 8
1037,Sega,GRID
1038,Codemasters Southam,GRID
1039,Feral Interactive,GRID
1040,Codemasters,GRID
1041,Sega,GRID
1042,Codemasters Southam,GRID
1043,Feral Interactive,GRID
1044,Codemasters,GRID
1045,Codemasters,DiRT
1046,Codemasters Southam,DiRT
1047,"Sony Computer Entertainment, Inc. (SCEI)",DiRT
1048,THQ,Red Faction: Guerrilla
1049,Reactor Zero,Red Faction: Guerrilla
1050,Volition,Red Faction: Guerrilla
1051,EA Canada,Fight Night Round 2
1052,EA Sports,Fight Night Round 2
1053,SCi Games,Conflict: Desert Storm
1054,Pivotal Games,Conflict: Desert Storm
1055,WB Games,LEGO Jurassic World
1056,Warner Bros. Entertainment Inc.,LEGO Jurassic World
1057,TT Games,LEGO Jurassic World
1058,Feral Interactive,LEGO Jurassic World
1059,Pandemic Studios,Triple Play 2002
1060,EA Sports,Triple Play 2002
1061,Cooking Mama Limited,Cooking Mama: World Kitchen
1062,Majesco Entertainment,Cooking Mama: World Kitchen
1063,505 Games,Cooking Mama: World Kitchen
1064,Taito,Cooking Mama: World Kitchen
1065,Gearbox Software,Brothers in Arms: Hell's Highway
1066,Square Electronic Arts,Vagrant Story
1067,Square,Vagrant Story
1068,Square Product Development Division 4,Vagrant Story
1069,Koei,Warriors Orochi
1070,Omega Force,Warriors Orochi
1071,Crytek Frankfurt,Crysis 3
1072,Electronic Arts,Crysis 3
1073,Crytek UK,Crysis 3
1074,Electronic Arts,Mercenaries 2: World in Flames
1075,Pandemic Studios,Mercenaries 2: World in Flames
1076,Behaviour Interactive,Mercenaries 2: World in Flames
1077,SCE London Studio,SingStar '90s
1078,SCE Worldwide Studios Europe,SingStar '90s
1079,Disney Interactive Studios,Wizards of Waverly Place
1080,Black Lantern Studios,Wizards of Waverly Place
1081,War Drum Studios,Ghostbusters: The Video Game
1082,Red Fly Studio,Ghostbusters: The Video Game
1083,Sony Computer Entertainment,Ghostbusters: The Video Game
1084,Square Enix,Dragon Quest VIII: Journey of the Cursed King
1085,Nintendo,Dragon Quest VIII: Journey of the Cursed King
1086,Tose,Dragon Quest VIII: Journey of the Cursed King
1087,Sega,Beijing 2008
1088,Eurocom Entertainment Software,Beijing 2008
1089,FreeStyleGames,Guitar Hero Live
1090,Activision,Guitar Hero Live
1091,Arika,Endless Ocean: Blue World
1092,Nintendo,Endless Ocean: Blue World
1093,Konami,Winning Eleven: Pro Evolution Soccer 2007
1094,MGM Interactive,Rocky
1095,Steel Monkeys,Rocky
1096,Rage Software,Rocky
1097,Empire Interactive,Ford Racing
1098,HME Inc,Ford Racing
1099,Feral Interactive,Ford Racing
1100,Toolbox Design,Ford Racing
1101,MotiveTime Ltd,Ford Racing
1102,Zonic Limited,Ford Racing
1103,EA Sports,Madden Football 64
1104,EA Orlando,Madden Football 64
1105,Neversoft Entertainment,Guitar Hero: Warriors of Rock
1106,Vicarious Visions,Guitar Hero: Warriors of Rock
1107,Activision,Guitar Hero: Warriors of Rock
1108,Budcat Creations,Guitar Hero: Warriors of Rock
1109,Sony Interactive Studios America,MLB 99
1110,Sony Computer Entertainment,MLB 99
1111,Sony Computer Entertainment Europe,Lemmings
1112,Team17,Lemmings
1113,Koei,Dynasty Warriors 4: Xtreme Legends
1114,Omega Force,Dynasty Warriors 4: Xtreme Legends
1115,THQ,Pictionary
1116,Page 44 Studios,Pictionary
1117,3DO,Army Men: Air Attack
1118,EA Sports,FIFA Soccer 08
1119,EA Canada,2010 FIFA World Cup South Africa
1120,EA Sports,2010 FIFA World Cup South Africa
1121,Eidos Interactive,Tomb Raider: Anniversary
1122,Crystal Dynamics,Tomb Raider: Anniversary
1123,Buzz Monkey Software,Tomb Raider: Anniversary
1124,Take-Two Interactive,NBA 2K8
1125,Visual Concepts,NBA 2K8
1126,2K Sports,NBA 2K8
1127,Capcom,Street Fighter Alpha 2
1128,Electronic Arts,Tiger Woods PGA Tour 2005
1129,EA Sports,Tiger Woods PGA Tour 2005
1130,WB Games,LEGO Jurassic World
1131,Warner Bros. Entertainment Inc.,LEGO Jurassic World
1132,TT Games,LEGO Jurassic World
1133,Feral Interactive,LEGO Jurassic World
1134,38 Studios,Kingdoms of Amalur: Reckoning
1135,Big Huge Games,Kingdoms of Amalur: Reckoning
1136,Electronic Arts,Kingdoms of Amalur: Reckoning
1137,Point of View,Rampage World Tour
1138,Saffire,Rampage World Tour
1139,Backbone Entertainment,Rampage World Tour
1140,Sony Online Entertainment,Rampage World Tour
1141,Game Refuge Inc,Rampage World Tour
1142,Midway Amusement Games,Rampage World Tour
1143,Digital Eclipse,Rampage World Tour
1144,Dimps,Dragon Ball Z: Burst Limit
1145,Namco Bandai Games,Dragon Ball Z: Burst Limit
1146,"Atari, Inc.",Dragon Ball Z: Burst Limit
1147,Namco Bandai Games,Tekken Tag Tournament 2
1148,Koei Tecmo Games,Ninja Gaiden Sigma 2
1149,Team NINJA,Ninja Gaiden Sigma 2
1150,THQ,Ratatouille
1151,Asobo Studio,Ratatouille
1152,Acclaim Entertainment,Burnout 2: Point of Impact
1153,Criterion Games,Burnout 2: Point of Impact
1154,Nintendo EAD Software Development Group No.5,Wii Fit U
1155,Ganbarion,Wii Fit U
1156,Nintendo,Wii Fit U
1157,Capcom,Street Fighter EX3
1158,Arika,Street Fighter EX3
1159,Nintendo,The Legendary Starfy
1160,Tose,The Legendary Starfy
1161,EA Sports,NCAA Football 11
1162,EA Canada,NCAA Football 11
1163,EA Orlando,NCAA Football 11
1164,Sega,The House of the Dead: Overkill
1165,Headstrong Games,The House of the Dead: Overkill
1166,EA Montreal,Army of Two: The 40th Day
1167,Buzz Monkey Software,Army of Two: The 40th Day
1168,Electronic Arts,Army of Two: The 40th Day
1169,Vigil Games,Darksiders II
1170,THQ,Darksiders II
1171,Spike Chunsoft,Darksiders II
1172,Treyarch,Spider-Man 2
1173,Taito,Spider-Man 2
1174,Activision,Spider-Man 2
1175,Snowblind Studios,The Lord of the Rings: War in the North
1176,WB Games,The Lord of the Rings: War in the North
1177,Feral Interactive,The Lord of the Rings: War in the North
1178,Snowblind Studios,The Lord of the Rings: War in the North
1179,WB Games,The Lord of the Rings: War in the North
1180,Feral Interactive,The Lord of the Rings: War in the North
1181,Bandai Namco Games, Tales of Xillia 2
1182,Bandai Namco Studios, Tales of Xillia 2
1183,Namco Bandai Games, Tales of Xillia 2
1184,Terminal Reality,Ghostbusters: The Video Game
1185,Threewave Software,Ghostbusters: The Video Game
1186,Sony Computer Entertainment,Ghostbusters: The Video Game
1187,"Atari, Inc.",Ghostbusters: The Video Game
1188,Heavy Iron Studios,The Incredibles
1189,THQ,The Incredibles
1190,Monolith Soft,Xenoblade Chronicles X
1191,Nintendo,Xenoblade Chronicles X
1192,2K Sports,NBA 2K10
1193,Visual Concepts,NBA 2K10
1194,(Archive) Ubisoft US,Petz Dogz Fashion
1195,MTO,Petz Dogz Fashion
1196,Ubisoft US,Petz Dogz Fashion
1197,Acclaim Entertainment,ATV Quad Power Racing 2
1198,Climax Brighton,ATV Quad Power Racing 2
1199,EA Black Box,Skate 2
1200,Electronic Arts,Skate 2
1201,THQ,Rocket Power: Team Rocket Rescue
1202,Darkblack,Rocket Power: Team Rocket Rescue
1203,THQ,Big Mutha Truckers
1204,Eutechnyx,Big Mutha Truckers
1205,Raylight Studios,Big Mutha Truckers
1206,Zoo Digital,Big Mutha Truckers
1207,Empire Interactive,Big Mutha Truckers
1208,Destination Software,Big Mutha Truckers
1209,Tango Gameworks,The Evil Within
1210,The Workshop Entertainment,The Evil Within
1211,Bethesda Softworks,The Evil Within
1212,LEVEL-5,Rogue Galaxy
1213,SCE Japan Studio,Rogue Galaxy
1214,Sony Computer Entertainment,Rogue Galaxy
1215,Sega,ESPN College Hoops 2K5
1216,Visual Concepts,ESPN College Hoops 2K5
1217,EA Sports,NCAA Football 14
1218,EA Orlando,NCAA Football 14
1219,Visual Impact,Harry Potter and the Order of the Phoenix
1220,Electronic Arts,Harry Potter and the Order of the Phoenix
1221,Rebellion Developments,Sniper Elite V2
1222,505 Games,Sniper Elite V2
1223,Nintendo R&D1,Metroid: Zero Mission
1224,Nintendo,Metroid: Zero Mission
1225,iQue,Metroid: Zero Mission
1226,D3Publisher,Ben 10: Protector of Earth
1227,High Voltage Software,Ben 10: Protector of Earth
1228,Criterion Games,Burnout Legends
1229,Electronic Arts,Burnout Legends
1230,Hasbro Interactive,Q*bert
1231,MacSoft Games,Q*bert
1232,Artech Studios,Q*bert
1233,Pipe Dream Interactive,Q*bert
1234,Ubisoft Bucharest,Blazing Angels: Squadrons of WWII
