Index,Developer,Video_Game_Name
1225,Koei,Warriors Orochi
1226,Omega Force,Warriors Orochi
1227,Electronic Arts,MVP Baseball 2003
1228,EA Canada,MVP Baseball 2003
1229,Activision,Monster Jam
1230,Torus Games,Monster Jam
1231,PlatinumGames,Infinite Space
1232,Sega,Infinite Space
1233,Nude Maker,Infinite Space
1234,XAX Entertainment,Infinite Space
1235,Traveller's Tales,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
1236,Buena Vista Games,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
1237,Traveller's Tales,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
1238,Buena Vista Games,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
1239,DMA Design,Body Harvest
1240,Midway Home Entertainment,Body Harvest
1241,Gremlin Interactive,Body Harvest
1242,Gradiente,Body Harvest
1243,Midway Games,San Francisco Rush 2049
1244,Atari Games,San Francisco Rush 2049
1245,Midway Games West,San Francisco Rush 2049
1246,Banpresto,Super Robot Taisen 64
1247,NewKidCo,Tigger's Honey Hunt
1248,Disney Interactive,Tigger's Honey Hunt
1249,DokiDenki Studio,Tigger's Honey Hunt
1250,Namco,Famista 64
1251,Midway,Twisted Edge Extreme Snowboarding
1252,Boss Game Studios,Twisted Edge Extreme Snowboarding
1253,Kemco,Twisted Edge Extreme Snowboarding
1254,Eurocom Entertainment Software,Disney's Tarzan
1255,Activision,Disney's Tarzan
1256,Gradiente,Disney's Tarzan
1257,Tantalus Interactive,South Park Rally
1258,Acclaim Entertainment,South Park Rally
1259,TopWare Interactive,Two Worlds II
1260,Reality Pump,Two Worlds II
1261,Studio Saizensen,Shining Hearts
1262,Sega,Shining Hearts
1263,XSEED Games,The Legend of Heroes: Trails of Cold Steel
1264,Nihon Falcom,The Legend of Heroes: Trails of Cold Steel
1265,NIS America,The Legend of Heroes: Trails of Cold Steel
1266,Codemasters,Clive Barker's Jericho
1267,MercurySteam,Clive Barker's Jericho
1268,Namco Bandai Games,Tekken 3D: Prime Edition
1269,Arika,Tekken 3D: Prime Edition
1270,n-Space,Marvel: Ultimate Alliance 2
1271,Activision,Marvel: Ultimate Alliance 2
1272,Aspyr Media,Treasure World
1273,SCE London Studio,SingStar: Back to the 80s
1274,SCE Worldwide Studios Europe,SingStar: Back to the 80s
1275,Empire Interactive,Ford Racing Off Road
1276,Razorworks Studios,Ford Racing Off Road
1277,Namco,Namco Museum: 50th Anniversary
1278,Blue Castle Games,The BIGS 2
1279,2K Sports,The BIGS 2
1280,Square Enix,Front Mission Evolved
1281,Double Helix Games,Front Mission Evolved
1282,Rainbow Studios,Mat Hoffman's Pro BMX 2
1283,Gratuitous Games,Mat Hoffman's Pro BMX 2
1284,Activision,Mat Hoffman's Pro BMX 2
1285,Codemasters,Ashes Cricket 2009
1286,Namco Bandai Partners,Ashes Cricket 2009
1287,Gusto Games,Ashes Cricket 2009
1288,Transmission Games,Ashes Cricket 2009
1289,EA Redwood Shores,From Russia With Love
1290,Electronic Arts,From Russia With Love
1291,Bandai Namco Entertainment,Sleeping Dogs
1292,United Front Games,Sleeping Dogs
1293,Square Enix London Studios,Sleeping Dogs
1294,Square Enix,Sleeping Dogs
1295,Gaijin Entertainment,Apache: Air Assault
1296,Activision,Apache: Air Assault
1297,Activision,Cabela's North American Adventures
1298,Disney Interactive Studios,Wizards of Waverly Place: Spellbound
1299,Sarbakan,Wizards of Waverly Place: Spellbound
1300,WB Games,Dying Light
1301,Techland,Dying Light
1302,Digital Scapes Studios,Dying Light
1303,Activision Value,Cabela's Big Game Hunter (2008)
1304,Sand Grain Studios,Cabela's Big Game Hunter (2008)
1305,Magic Wand Productions,Cabela's Big Game Hunter (2008)
1306,FUN Labs,Cabela's Big Game Hunter (2008)
1307,Handheld Games,The Cheetah Girls: Passport to Stardom
1308,Disney Interactive Studios,The Cheetah Girls: Passport to Stardom
1309,Enix Corporation,Grandia II
1310,Game Arts,Grandia II
1311,"Rocket Studio, Inc.",Grandia II
1312,Namco,Ridge Racer 6
1313,KnowWonder,Shark Tale
1314,Edge of Reality,Shark Tale
1315,Activision,Shark Tale
1316,Electronic Arts,NFL Street 2
1317,EA Sports BIG,NFL Street 2
1318,EA Orlando,NFL Street 2
1319,Konami,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
1320,Konami Digital Entertainment,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
1321,Konami,Zone of the Enders HD Collection
1322,Kojima Productions,Zone of the Enders HD Collection
1323,High Voltage Software,Zone of the Enders HD Collection
1324,Idea Factory,Record of Agarest War
1325,Hyper-Devbox Japan,Record of Agarest War
1326,Compile Heart,Record of Agarest War
1327,Ghostlight Ltd.,Record of Agarest War
1328,Aksys Games,Record of Agarest War
1329,LucasArts,Gladius
1330,Activision,Gladius
1331,D3 Publisher,Earth Defense Force: Insect Armageddon
1332,Vicious Cycle Software,Earth Defense Force: Insect Armageddon
1333,Full Fat,Dave Mirra Freestyle BMX 2
1334,Z-Axis,Dave Mirra Freestyle BMX 2
1335,Acclaim Max Sports,Dave Mirra Freestyle BMX 2
1336,BigSky Interactive Inc.,SpongeBob SquarePants: Revenge of the Flying Dutchman
1337,THQ,SpongeBob SquarePants: Revenge of the Flying Dutchman
1338,Bandai Namco Entertainment,Taiko no Tatsujin: Go! Go! Godaime
1339,Bandai Namco Studios,Taiko no Tatsujin: Go! Go! Godaime
1340,The Creative Assembly,Total War: Shogun 2 - Fall of the Samurai
1341,Sega,Total War: Shogun 2 - Fall of the Samurai
1342,Feral Interactive,Total War: Shogun 2 - Fall of the Samurai
1343,Ubisoft Entertainment,Dungeon Hunter Alliance
1344,Gameloft,Dungeon Hunter Alliance
1345,Stormfront Studios,Forgotten Realms: Demon Stone
1346,Zono Inc.,Forgotten Realms: Demon Stone
1347,"Atari, Inc.",Forgotten Realms: Demon Stone
1348,Cauldron HQ,Soldier of Fortune: Payback
1349,Activision Value,Soldier of Fortune: Payback
1350,Surge,Afro Samurai
1351,Namco Bandai Games,Afro Samurai
1352,Infogrames,Looney Tunes: Space Race
1353,Crave Entertainment,Puzzle Challenge: Crosswords and More!
1354,Supersonic Software,Puzzle Challenge: Crosswords and More!
1355,THQ,Neighborhood Games
1356,Jet Black Games,Neighborhood Games
1357,Konami,Silent Hill: Book of Memories
1358,WayForward,Silent Hill: Book of Memories
1359,Cyberlore Studios,Playboy: The Mansion
1360,Arush Entertainment,Playboy: The Mansion
1361,Groove Games,Playboy: The Mansion
1362,2K Games,Sid Meier's Pirates!
1363,Firaxis Games,Sid Meier's Pirates!
1364,THQ,Baja: Edge of Control
1365,2XL Games,Baja: Edge of Control
1366,EA Sports,Tiger Woods PGA Tour 06
1367,Dimps,Shaman King: Spirit of Shamans
1368,Bandai,Shaman King: Spirit of Shamans
1369,THQ,Ratatouille
1370,Helixe,Ratatouille
1371,Sega Corporation,Bleach: The 3rd Phantom
1372,Mad Catz,MC Groovz Dance Craze
1373,Computer Artworks,The Thing
1374,Black Label Games,The Thing
1375,Konami,The Thing
1376,NewKidCo,Tom and Jerry in House Trap
1377,Success Corporation,Tom and Jerry in House Trap
1378,Warthog Games,Tom and Jerry in House Trap
1379,THQ,Power Rangers: Time Force
1380,Sony Online Entertainment,Untold Legends: Dark Kingdom
1381,PopCap Games,Plants vs. Zombies
1382,Electronic Arts,Plants vs. Zombies
1383,Snowblind Studios,Baldur's Gate: Dark Alliance
1384,Pacific Century CyberWorks,Baldur's Gate: Dark Alliance
1385,High Voltage Software,Baldur's Gate: Dark Alliance
1386,Interplay,Baldur's Gate: Dark Alliance
1387,Black Isle Studios,Baldur's Gate: Dark Alliance
1388,Interplay Entertainment,Baldur's Gate: Dark Alliance
1389,Square One Games Inc.,Baldur's Gate: Dark Alliance
1390,Virgin Interactive Entertainment,Baldur's Gate: Dark Alliance
1391,Ubisoft Montreal,Prince of Persia: Warrior Within
1392,Ubisoft Entertainment,Prince of Persia: Warrior Within
1393,Capcom,UFC: Tapout
1394,Crave Entertainment,UFC: Tapout
1395,DreamFactory,UFC: Tapout
1396,Koei,Warriors Orochi
1397,Omega Force,Warriors Orochi
1398,Vivendi Universal Games,Predator: Concrete Jungle
1399,Eurocom Entertainment Software,Predator: Concrete Jungle
1400,Sierra Entertainment,Predator: Concrete Jungle
1401,Activision Value,Cabela's Survival: Shadows of Katmai
1402,FUN Labs,Cabela's Survival: Shadows of Katmai
1403,Zen United,Arcana Heart 3
1404,Arc System Works,Arcana Heart 3
1405,Examu,Arcana Heart 3
1406,Aksys Games,Arcana Heart 3
1407,Griptonite Games,X-Men Origins: Wolverine
1408,Activision,X-Men Origins: Wolverine
1409,THQ,Big Mutha Truckers 2
1410,Empire Interactive,Big Mutha Truckers 2
1411,FromSoftware,Armored Core 4
1412,Sega,Armored Core 4
1413,505 Games,Armored Core 4
1414,CyberConnect2,Solatorobo: Red the Hunter
1415,Gust,Mana Khemia 2: Fall of Alchemy
1416,NIS America,Mana Khemia 2: Fall of Alchemy
1417,Gotham Games,The Great Escape
1418,SCi Games,The Great Escape
1419,Marvelous Entertainment,The Great Escape
1420,Pivotal Games,The Great Escape
1421,Konami,Castlevania: Lords of Shadow 2
1422,MercurySteam,Castlevania: Lords of Shadow 2
1423,Other Ocean Interactive,CSI: Unsolved!
1424,THQ,Big Mutha Truckers
1425,Eutechnyx,Big Mutha Truckers
1426,Raylight Studios,Big Mutha Truckers
1427,Zoo Digital,Big Mutha Truckers
1428,Empire Interactive,Big Mutha Truckers
1429,Destination Software,Big Mutha Truckers
1430,ACQUIRE Corp.,Way of the Samurai 4
1431,Laughing Jackal,Way of the Samurai 4
1432,Spike,Way of the Samurai 4
1433,XSEED Games,Way of the Samurai 4
1434,NIS America,Way of the Samurai 4
1435,Ghostlight Ltd.,Way of the Samurai 4
1436,Saffire,The Hobbit
1437,SNK Playmore,The King of Fighters XI
1438,Sega,The King of Fighters XI
1439,G1M2,The King of Fighters XI
1440,Ignition Entertainment,The King of Fighters XI
1441,Ubisoft Montreal,Tom Clancy's Splinter Cell: Essentials
1442,THQ,The Naked Brothers Band: The Video Game
1443,Bandai,Dragon Ball Z: Idainaru Dragon Ball Densetsu
1444,BEC,Dragon Ball Z: Idainaru Dragon Ball Densetsu
1445,Tose,Dragon Ball Z: Idainaru Dragon Ball Densetsu
1446,2K Sports,Major League Baseball 2K12
1447,Visual Concepts,Major League Baseball 2K12
1448,Take-Two Interactive,Major League Baseball 2K12
1449,2K Games,Family Guy
1450,High Voltage Software,Family Guy
1451,Visceral Games,Dead Space 3
1452,Electronic Arts,Dead Space 3
1453,MC2 France,Sniper Elite
1454,Rebellion Developments,Sniper Elite
1455,Namco Hometek,Sniper Elite
1456,Reef Entertainment,Sniper Elite
1457,MC2-Microïds,Sniper Elite
1458,Sony Computer Entertainment,MLB 16: The Show
1459,SCE San Diego Studio,MLB 16: The Show
1460,Electronic Arts,Harry Potter and the Goblet of Fire
1461,Capcom,Breath of Fire II
1462,NIS America,Danganronpa 2: Goodbye Despair
1463,Spike Chunsoft,Danganronpa 2: Goodbye Despair
1464,Abstraction Games,Danganronpa 2: Goodbye Despair
1465,Destineer,Iron Chef America: Supreme Cuisine
1466,Black Lantern Studios,Iron Chef America: Supreme Cuisine
1467,CyberFront,Test Drive Unlimited 2
1468,Eden Games,Test Drive Unlimited 2
1469,"Atari, Inc.",Test Drive Unlimited 2
1470,CyberFront,Test Drive Unlimited 2
1471,Eden Games,Test Drive Unlimited 2
1472,"Atari, Inc.",Test Drive Unlimited 2
1473,CyberFront,Test Drive Unlimited 2
1474,Eden Games,Test Drive Unlimited 2
1475,"Atari, Inc.",Test Drive Unlimited 2
1476,THQ,UFC Personal Trainer: The Ultimate Fitness System
1477,Heavy Iron Studios,UFC Personal Trainer: The Ultimate Fitness System
1478,Eurocom Entertainment Software,Ice Age 2: The Meltdown
1479,Vivendi Games,Ice Age 2: The Meltdown
1480,THQ,Conan
1481,Nihilistic Software,Conan
1482,5pb.,Steins;Gate
1483,JAST USA,Steins;Gate
1484,PQube,Steins;Gate
1485,MAGES.,Steins;Gate
1486,Kadokawa Shoten,Steins;Gate
1487,NITRO PLUS,Steins;Gate
1488,TDK Mediactive,Dinotopia: The Timestone Pirates
1489,RFX Interactive,Dinotopia: The Timestone Pirates
1490,Konami,Power Pro Kun Pocket 12
1491,Pawapuro Production,Power Pro Kun Pocket 12
1492,Natsume Inc.,Rune Factory: Tides of Destiny
1493,Rising Star Games,Rune Factory: Tides of Destiny
1494,Marvelous Entertainment,Rune Factory: Tides of Destiny
1495,Neverland,Rune Factory: Tides of Destiny
1496,Konami,No More Heroes: Heroes' Paradise
1497,Grasshopper Manufacture,No More Heroes: Heroes' Paradise
1498,Feelplus,No More Heroes: Heroes' Paradise
1499,AQ Interactive,No More Heroes: Heroes' Paradise
1500,Marvelous,No More Heroes: Heroes' Paradise
1501,Atlus USA,Shin Megami Tensei IV: Final
1502,Atlus,Shin Megami Tensei IV: Final
1503,ITL,Shin Megami Tensei IV: Final
1504,Rebellion Developments,Aliens vs Predator
1505,Sega,Aliens vs Predator
1506,Sega,Captain America: Super Soldier
1507,Next Level Games,Captain America: Super Soldier
1508,Sega,Captain America: Super Soldier
1509,Next Level Games,Captain America: Super Soldier
1510,Namco Bandai Games,Pac-Man & Galaga Dimensions
1511,Rockstar North,Manhunt
1512,Rockstar Games,Manhunt
1513,Take-Two Interactive,Manhunt
1514,Bandai Namco Entertainment,Dynasty Warriors: Gundam 2
1515,Koei,Dynasty Warriors: Gundam 2
1516,Omega Force,Dynasty Warriors: Gundam 2
1517,Spiders,Bound By Flame
1518,Focus Entertainment,Bound By Flame
1519,Destineer,We Wish You A Merry Christmas
1520,Funbox Media,We Wish You A Merry Christmas
1521,Disney Interactive Studios,Spectrobes: Origins
1522,Genki,Spectrobes: Origins
1523,MTV Games,Rock Band Country Track Pack
1524,Harmonix Music Systems,Rock Band Country Track Pack
1525,Demiurge Studios,Rock Band Country Track Pack
1526,Ubisoft Paris,Just Dance: Greatest Hits
1527,Ubisoft Montreal,Just Dance: Greatest Hits
1528,Konami,New Love Plus
1529,Konami,DanceMasters
1530,Capcom,Breath of Fire: Dragon Quarter
1531,NK System,Super Robot Taisen: Scramble Commander
1532,BEC,Super Robot Taisen: Scramble Commander
1533,Banpresto,Super Robot Taisen: Scramble Commander
1534,Chunsoft,Shiren the Wanderer
1535,Sega,Shiren the Wanderer
1536,Atlus,Shiren the Wanderer
1537,SoftBank,Descent
1538,MacPlay,Descent
1539,Interplay Productions,Descent
1540,Parallax Software,Descent
1541,Interplay,Descent
1542,Feral Interactive,LEGO Marvel's Avengers
1543,Traveller's Tales,LEGO Marvel's Avengers
1544,TT Fusion,LEGO Marvel's Avengers
1545,WB Games,LEGO Marvel's Avengers
1546,Ubisoft Paris,Just Dance 2016
1547,Ubisoft Milan,Just Dance 2016
1548,Ubisoft Pune,Just Dance 2016
1549,Ubisoft Entertainment,Just Dance 2016
1550,Electronic Arts,Spore Hero Arena
1551,Nintendo,Disney's Magical Mirror Starring Mickey Mouse
1552,Capcom,Disney's Magical Mirror Starring Mickey Mouse
1553,FromSoftware,Enchanted Arms
1554,Pivotal Games,Conflict: Denied Ops
1555,Eidos Interactive,Conflict: Denied Ops
1556,Hangar 13,Mafia III
1557,2K Games,Mafia III
1558,Aspyr Media,Mafia III
1559,Take-Two Interactive,Mafia III
1560,Codemasters,The Rise of the Argonauts
1561,Liquid Entertainment,The Rise of the Argonauts
1562,Activision,Barbie Fashion Show: An Eye for Style
1563,Warthog Games,Mace Griffin: Bounty Hunter
1564,Vivendi Universal Games,Mace Griffin: Bounty Hunter
1565,Black Label Games,Mace Griffin: Bounty Hunter
1566,MumboJumbo,Mace Griffin: Bounty Hunter
1567,Nordcurrent,101-in-1 Explosive Megamix
1568,Eidos Interactive,Legacy of Kain: Defiance
1569,Crystal Dynamics,Legacy of Kain: Defiance
1570,Nixxes Software,Legacy of Kain: Defiance
1571,Ritual Entertainment,Legacy of Kain: Defiance
1572,Artech Studios,Trivial Pursuit unhinged
1573,"Atari, Inc.",Trivial Pursuit unhinged
1574,Phoenix Games Studios,Peter Jackson's King Kong: The Official Game of the Movie
1575,Ubisoft Entertainment,Peter Jackson's King Kong: The Official Game of the Movie
1576,Daoka,Fighter Within
1577,Zono Inc.,Aliens versus Predator: Extinction
1578,EA Games,Aliens versus Predator: Extinction
1579,Gameloft,Shrek: Forever After
1580,XPEC,Shrek: Forever After
1581,Activision,Shrek: Forever After
1582,Konami,Silent Scope 2: Dark Silhouette
1583,Sierra Entertainment,The Spiderwick Chronicles
1584,Stormfront Studios,The Spiderwick Chronicles
1585,Full Fat,Dave Mirra Freestyle BMX 2
1586,Z-Axis,Dave Mirra Freestyle BMX 2
1587,Acclaim Max Sports,Dave Mirra Freestyle BMX 2
1588,Griptonite Games,X-Men Origins: Wolverine
1589,Activision,X-Men Origins: Wolverine
1590,Konami,Tokimeki Memorial Girl's Side 3rd Story
1591,Midway Games,NHL Hitz Pro
1592,Next Level Games,NHL Hitz Pro
1593,"SSI (Strategic Simulations, Inc.)",Allied General
1594,THQ,Marvel Super Hero Squad: Comic Combat
1595,Griptonite Games,Marvel Super Hero Squad: Comic Combat
1596,Bandai Namco Games,Kamen Rider: Battride War
1597,Eighting,Kamen Rider: Battride War
1598,Bandai Namco Studios,Kamen Rider: Battride War
1599,Namco Bandai Games,Kamen Rider: Battride War
1600,Project Just,Space Invaders Extreme 2
1601,Square Enix,Space Invaders Extreme 2
1602,Taito,Space Invaders Extreme 2
1603,Firebrand Games,Need for Speed: The Run
1604,Electronic Arts,Need for Speed: The Run
1605,Square Enix,Supreme Commander 2
1606,Gas Powered Games,Supreme Commander 2
1607,Virtual Programming,Supreme Commander 2
1608,Iron Galaxy Studios,Supreme Commander 2
1609,THQ,Avatar: The Last Airbender - Into the Inferno
1610,Nick Games,Avatar: The Last Airbender - Into the Inferno
1611,Team Tachyon,Quantum Theory
1612,Tecmo,Quantum Theory
1613,FreeStyleGames,Guitar Hero Live
1614,Activision,Guitar Hero Live
1615,Terminal Reality,SNK Arcade Classics Vol. 1
1616,SNK Playmore USA,SNK Arcade Classics Vol. 1
1617,Ignition Entertainment,SNK Arcade Classics Vol. 1
1618,SNK Playmore,SNK Arcade Classics Vol. 1
1619,Capcom,Darkstalkers 3
1620,Trickster Games,International Cricket 2010
1621,Codemasters,International Cricket 2010
1622,Harmonix Music Systems,Frequency
1623,Sony Computer Entertainment,Frequency
1624,LEVEL-5,Inazuma Eleven Strikers 2012 Xtreme
1625,Shade,Inazuma Eleven Strikers 2012 Xtreme
1626,THQ,The Polar Express
1627,Omega Force,Dynasty Warriors 8: Empires
1628,Koei Tecmo,Dynasty Warriors 8: Empires
1629,Koei,Dynasty Warriors 8: Empires
1630,EA Sports,2002 FIFA World Cup
1631,EA Canada,2002 FIFA World Cup
1632,Tose,2002 FIFA World Cup
1633,Intelligent Games,2002 FIFA World Cup
1634,Creation,2002 FIFA World Cup
1635,Electronic Arts Victor,2002 FIFA World Cup
1636,THQ,SpongeBob SquigglePants 3D
1637,WayForward,SpongeBob SquigglePants 3D
1638,Konami,Frogger's Adventures 2: The Lost Wand
1639,Microsoft Game Studios,Sudeki
1640,Climax Group,Sudeki
1641,Zoo Digital,Sudeki
1642,Bandai Namco Entertainment,Majin and the Forsaken Kingdom
1643,Game Republic Inc.,Majin and the Forsaken Kingdom
1644,Konami,Silent Hill HD Collection
1645,Hijinx Studios,Silent Hill HD Collection
1646,Team Silent,Silent Hill HD Collection
1647,Marvelous Entertainment,Arc Rise Fantasia
1648,Ignition Entertainment,Arc Rise Fantasia
1649,Imageepoch,Arc Rise Fantasia
1650,Sony Computer Entertainment,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu"
1651,Millennium Kitchen,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu"
1652,THQ,Hot Wheels: Track Attack
1653,Firebrand Games,Hot Wheels: Track Attack
1654,Midway Games,Quake
1655,Blitz Games,SpongeBob's Surf & Skate Roadtrip
1656,THQ,SpongeBob's Surf & Skate Roadtrip
1657,CTW Software Group,Sesame Street: Elmo's Number Journey
1658,Realtime Associates,Sesame Street: Elmo's Number Journey
1659,Midway Games,Mace: The Dark Age
1660,Atari Games,Mace: The Dark Age
1661,Gradiente,Mace: The Dark Age
1662,Compile,Puyo Puyo Sun 64
1663,Paradigm Entertainment,AeroFighters Assault
1664,Vic Tokai,AeroFighters Assault
1665,Gradiente,AeroFighters Assault
1666,Obsidian Entertainment,South Park: The Stick of Truth
1667,South Park Digital Studios,South Park: The Stick of Truth
1668,Konami,Teenage Mutant Ninja Turtles 2: Battle Nexus
1669,Konami Digital Entertainment,Teenage Mutant Ninja Turtles 2: Battle Nexus
1670,Activision,Barbie Horse Adventures: Riding Camp
1671,Pixel Tales,Barbie Horse Adventures: Riding Camp
1672,SCE San Diego Studio,MLB 12: The Show
1673,Sony Computer Entertainment,MLB 12: The Show
1674,Bandai Namco Holdings,God Eater Resurrection
1675,Shift,God Eater Resurrection
1676,Bandai Namco Entertainment Europe,God Eater Resurrection
1677,Bandai Namco Entertainment America,God Eater Resurrection
1678,Bandai Namco Entertainment,God Eater Resurrection
1679,Bandai Namco Studios,God Eater Resurrection
1680,Visual Impact,SSX Tricky
1681,EA Sports BIG,SSX Tricky
1682,Mindscape,Warhammer: Shadow of the Horned Rat
1683,2K Sports,NBA 2K11
1684,Visual Concepts,NBA 2K11
1685,Majesco,Pet Zombies
1686,THQ,WWE All Stars
1687,THQ San Diego,WWE All Stars
1688,D3Publisher,Naruto: Ninja Destiny
1689,Tomy,Naruto: Ninja Destiny
1690,Dream Factory,Naruto: Ninja Destiny
1691,EA Sports BIG,FaceBreaker
1692,EA Canada,FaceBreaker
1693,Konami,ESPN International Track & Field
1694,Griptonite Games,Spider-Man: Shattered Dimensions
1695,Japan Art Media,Lunar Legend
1696,Media Rings,Lunar Legend
1697,SCi Games,Conflict: Global Terror
1698,Pivotal Games,Conflict: Global Terror
1699,2K Games,Conflict: Global Terror
1700,Electronic Arts,Dante's Inferno
1701,Artificial Mind & Movement,Dante's Inferno
1702,Visceral Games,Dante's Inferno
1703,O-Games,Mystery Tales of Time Travel
1704,Most Wanted Entertainment,Mystery Tales of Time Travel
1705,NetherRealm Studios,Injustice: Gods Among Us
1706,WB Games,Injustice: Gods Among Us
1707,Activision,NASCAR Unleashed
1708,Firebrand Games,NASCAR Unleashed
1709,Eidos Interactive,Tomb Raider: Underworld
1710,Santa Cruz games,Tomb Raider: Underworld
1711,Warner Bros. Interactive Entertainment,Tomb Raider: Underworld
1712,Crystal Dynamics,Tomb Raider: Underworld
1713,Backbone Emeryville,Death Jr.
1714,Konami Digital Entertainment,Death Jr.
1715,Universal Interactive Studios,Hulk
1716,Radical Entertainment,Hulk
1717,Vivendi Universal Games,Hulk
1718,EA Montreal,Boogie
1719,Electronic Arts,Boogie
1720,Sega,Phantasy Star Universe
1721,Sonic Team,Phantasy Star Universe
1722,Activision Publishing,Gungrave
1723,Sega,Gungrave
1724,Red Entertainment,Gungrave
1725,Spielkind,Schlag den Raab
1726,bitComposer Interactive,Schlag den Raab
1727,K2 LLC,Tenchu: Fatal Shadows
1728,FromSoftware,Tenchu: Fatal Shadows
1729,Sega,Tenchu: Fatal Shadows
1730,THQ,50 Cent: Blood on the Sand
1731,Swordfish Studios,50 Cent: Blood on the Sand
1732,Bethesda Softworks,50 Cent: Blood on the Sand
1733,Deep Silver,Metro: Last Light
1734,4A Games,Metro: Last Light
1735,2K Games,Evolve
1736,Turtle Rock Studios,Evolve
1737,EA Sports,FIFA 14
1738,Capcom,Resident Evil: Revelations
1739,Tose,Resident Evil: Revelations
1740,Namco Bandai Games,Namco Museum Megamix
1741,Tose,Namco Museum Megamix
1742,Activision,Chaotic: Shadow Warriors
1743,FUN Labs,Chaotic: Shadow Warriors
1744,Krome Studios,The Legend of Spyro: A New Beginning
1745,Sierra Entertainment,The Legend of Spyro: A New Beginning
1746,FromSoftware,Armored Core: For Answer
1747,Ubisoft Entertainment,Armored Core: For Answer
1748,Camelot Software Planning,Shining Force II
1749,Tec Toy,Shining Force II
1750,Sega,Shining Force II
1751,Bandai Namco Entertainment,Taiko no Tatsujin: Wii U Version!
1752,Taiko Team,Taiko no Tatsujin: Wii U Version!
1753,Tecmo,Gallop Racer
1754,Telltale Games,The Walking Dead: Season Two
1755,Electronic Arts,Harry Potter and the Prisoner of Azkaban
1756,Beenox,Monsters vs. Aliens
1757,Activision,Monsters vs. Aliens
1758,QLOC,Street Fighter X Tekken
1759,CE Europe Ltd.,Street Fighter X Tekken
1760,Dimps,Street Fighter X Tekken
1761,Capcom,Street Fighter X Tekken
1762,NIS America,The Legend of Heroes: Trails of Cold Steel II
1763,Nihon Falcom,The Legend of Heroes: Trails of Cold Steel II
1764,XSEED Games,The Legend of Heroes: Trails of Cold Steel II
1765,"Marvelous USA, Inc.",The Legend of Heroes: Trails of Cold Steel II
1766,MTV Games,Rock Band Track Pack Volume 2
1767,Harmonix Music Systems,Rock Band Track Pack Volume 2
1768,Slightly Mad Studios,Need for Speed: Shift 2 Unleashed
1769,Electronic Arts,Need for Speed: Shift 2 Unleashed
1770,Bandai Namco Entertainment,Tamagotchi Party On!
1771,"h.a.n.d., Inc.",Tamagotchi Party On!
1772,Nintendo R&D2,Daigasso! Band Brothers
1773,Nintendo SPD,Daigasso! Band Brothers
1774,Nintendo,Daigasso! Band Brothers
1775,BottleRocket Entertainment,Rise of the Kasai
1776,Sony Computer Entertainment America,Rise of the Kasai
1777,Sony Computer Entertainment,Rise of the Kasai
1778,Hudson Soft,Momotarou Dentetsu World
1779,SCE London Studio,Singstar: Ultimate Party
1780,Sony Computer Entertainment,Singstar: Ultimate Party
1781,Hudson Soft,Beyblade: Metal Fusion - Battle Fortress
